-9e-007;4.67723e-009
-8.9824e-007;5.21347e-009
-8.96479e-007;6.11593e-009
-8.94718e-007;4.63803e-009
-8.92958e-007;4.80806e-009
-8.91197e-007;4.79499e-009
-8.89436e-007;5.51435e-009
-8.87675e-007;5.13506e-009
-8.85915e-007;4.57268e-009
-8.84154e-007;5.47514e-009
-8.82393e-007;4.91275e-009
-8.80633e-007;5.449e-009
-8.78872e-007;4.1542e-009
-8.77111e-007;5.60597e-009
-8.7535e-007;5.5929e-009
-8.7359e-007;4.66431e-009
-8.71829e-007;5.56676e-009
-8.70068e-007;5.18749e-009
-8.68307e-007;4.62511e-009
-8.66547e-007;4.79514e-009
-8.64786e-007;5.33139e-009
-8.63025e-007;4.5859e-009
-8.61265e-007;4.38972e-009
-8.59504e-007;4.19355e-009
-8.57743e-007;4.5467e-009
-8.55982e-007;5.26604e-009
-8.54222e-007;4.15435e-009
-8.52461e-007;3.77507e-009
-8.507e-007;3.76199e-009
-8.4894e-007;4.29825e-009
-8.47179e-007;3.91897e-009
-8.45418e-007;4.27211e-009
-8.43657e-007;5.35767e-009
-8.41897e-007;5.34461e-009
-8.40136e-007;3.86669e-009
-8.38375e-007;4.95226e-009
-8.36614e-007;4.93919e-009
-8.34854e-007;4.55991e-009
-8.33093e-007;4.72995e-009
-8.31332e-007;4.89998e-009
-8.29572e-007;4.70381e-009
-8.27811e-007;4.14143e-009
-8.2605e-007;4.49456e-009
-8.24289e-007;4.11529e-009
-8.22529e-007;5.01775e-009
-8.20768e-007;4.27225e-009
-8.19007e-007;4.8085e-009
-8.17247e-007;3.87991e-009
-8.15486e-007;4.23305e-009
-8.13725e-007;4.03688e-009
-8.11964e-007;3.84071e-009
-8.10204e-007;4.19384e-009
-8.08443e-007;4.18078e-009
-8.06682e-007;5.08324e-009
-8.04921e-007;4.70395e-009
-8.03161e-007;4.32468e-009
-8.014e-007;3.7623e-009
-7.99639e-007;3.93233e-009
-7.97879e-007;3.73616e-009
-7.96118e-007;3.9062e-009
-7.94357e-007;3.89312e-009
-7.92596e-007;3.51384e-009
-7.90836e-007;4.0501e-009
-7.89075e-007;3.85392e-009
-7.87314e-007;4.20706e-009
-7.85554e-007;4.74331e-009
-7.83793e-007;4.36403e-009
-7.82032e-007;4.53407e-009
-7.80271e-007;2.32374e-009
-7.78511e-007;3.40929e-009
-7.7675e-007;3.94555e-009
-7.74989e-007;3.74938e-009
-7.73228e-007;4.83493e-009
-7.71468e-007;3.54013e-009
-7.69707e-007;3.52707e-009
-7.67946e-007;3.6971e-009
-7.66186e-007;3.68403e-009
-7.64425e-007;3.12165e-009
-7.62664e-007;3.47479e-009
-7.60903e-007;4.01104e-009
-7.59143e-007;3.44866e-009
-7.57382e-007;3.43558e-009
-7.55621e-007;3.78873e-009
-7.53861e-007;3.59256e-009
-7.521e-007;3.39638e-009
-7.50339e-007;3.56642e-009
-7.48578e-007;3.55335e-009
-7.46818e-007;4.4558e-009
-7.45057e-007;3.52721e-009
-7.43296e-007;3.33104e-009
-7.41536e-007;4.05039e-009
-7.39775e-007;3.67111e-009
-7.38014e-007;3.29182e-009
-7.36253e-007;3.46187e-009
-7.34493e-007;3.4488e-009
-7.32732e-007;3.98504e-009
-7.30971e-007;3.42266e-009
-7.2921e-007;4.50823e-009
-7.2745e-007;3.57963e-009
-7.25689e-007;3.38346e-009
-7.23928e-007;3.37039e-009
-7.22168e-007;3.35732e-009
-7.20407e-007;3.16115e-009
-7.18646e-007;2.96498e-009
-7.16885e-007;3.13501e-009
-7.15125e-007;3.30505e-009
-7.13364e-007;3.10888e-009
-7.11603e-007;3.27891e-009
-7.09843e-007;3.81516e-009
-7.08082e-007;3.9852e-009
-7.06321e-007;2.50728e-009
-7.0456e-007;3.22664e-009
-7.028e-007;3.57978e-009
-7.01039e-007;3.2005e-009
-6.99278e-007;3.73675e-009
-6.97517e-007;3.35747e-009
-6.95757e-007;3.16129e-009
-6.93996e-007;4.06375e-009
-6.92235e-007;4.05069e-009
-6.90475e-007;3.30519e-009
-6.88714e-007;2.74281e-009
-6.86953e-007;2.36353e-009
-6.85192e-007;3.26599e-009
-6.83432e-007;2.70361e-009
-6.81671e-007;1.77501e-009
-6.7991e-007;3.9592e-009
-6.7815e-007;3.03061e-009
-6.76389e-007;3.20065e-009
-6.74628e-007;3.73689e-009
-6.72867e-007;2.8083e-009
-6.71107e-007;2.79524e-009
-6.69346e-007;3.14837e-009
-6.67585e-007;2.7691e-009
-6.65824e-007;2.93914e-009
-6.64064e-007;3.29227e-009
-6.62303e-007;3.46231e-009
-6.60542e-007;3.08304e-009
-6.58782e-007;1.60512e-009
-6.57021e-007;3.60621e-009
-6.5526e-007;3.04383e-009
-6.53499e-007;3.21386e-009
-6.51739e-007;2.83459e-009
-6.49978e-007;3.18773e-009
-6.48217e-007;3.17466e-009
-6.46457e-007;2.06296e-009
-6.44696e-007;3.88095e-009
-6.42935e-007;2.95235e-009
-6.41174e-007;2.75618e-009
-6.39414e-007;3.29242e-009
-6.37653e-007;3.27935e-009
-6.35892e-007;2.53387e-009
-6.34132e-007;2.52079e-009
-6.32371e-007;2.50773e-009
-6.3061e-007;2.12845e-009
-6.28849e-007;2.66469e-009
-6.27089e-007;2.83473e-009
-6.25328e-007;2.82167e-009
-6.23567e-007;2.80859e-009
-6.21806e-007;2.24621e-009
-6.20046e-007;2.96557e-009
-6.18285e-007;1.67075e-009
-6.16524e-007;2.39011e-009
-6.14764e-007;2.56015e-009
-6.13003e-007;2.36397e-009
-6.11242e-007;2.90022e-009
-6.09481e-007;2.70405e-009
-6.07721e-007;2.50787e-009
-6.0596e-007;3.41033e-009
-6.04199e-007;2.11553e-009
-6.02439e-007;2.28556e-009
-6.00678e-007;2.63871e-009
-5.98917e-007;3.35806e-009
-5.97156e-007;2.06325e-009
-5.95396e-007;2.96571e-009
-5.93635e-007;1.3047e-009
-5.91874e-007;1.29162e-009
-5.90113e-007;2.37719e-009
-5.88353e-007;2.91344e-009
-5.86592e-007;2.71726e-009
-5.84831e-007;1.97178e-009
-5.83071e-007;2.14182e-009
-5.8131e-007;2.12874e-009
-5.79549e-007;1.93257e-009
-5.77788e-007;3.75056e-009
-5.76028e-007;2.82196e-009
-5.74267e-007;1.89337e-009
-5.72506e-007;3.34514e-009
-5.70746e-007;3.33207e-009
-5.68985e-007;2.58658e-009
-5.67224e-007;2.20731e-009
-5.65463e-007;2.56044e-009
-5.63703e-007;2.91359e-009
-5.61942e-007;1.43568e-009
-5.60181e-007;1.60571e-009
-5.5842e-007;2.14196e-009
-5.5666e-007;2.312e-009
-5.54899e-007;2.48203e-009
-5.53138e-007;1.73655e-009
-5.51378e-007;2.82211e-009
-5.49617e-007;1.71041e-009
-5.47856e-007;2.06355e-009
-5.46095e-007;1.31805e-009
-5.44335e-007;1.6712e-009
-5.42574e-007;2.02435e-009
-5.40813e-007;2.56059e-009
-5.39053e-007;2.36442e-009
-5.37292e-007;1.80204e-009
-5.35531e-007;1.42275e-009
-5.3377e-007;2.14211e-009
-5.3201e-007;2.67836e-009
-5.30249e-007;2.48218e-009
-5.28488e-007;1.73669e-009
-5.26728e-007;1.54052e-009
-5.24967e-007;2.44297e-009
-5.23206e-007;1.69749e-009
-5.21445e-007;1.68442e-009
-5.19685e-007;2.03756e-009
-5.17924e-007;1.65828e-009
-5.16163e-007;1.82832e-009
-5.14402e-007;1.99835e-009
-5.12642e-007;1.43597e-009
-5.10881e-007;1.42291e-009
-5.0912e-007;2.14225e-009
-5.0736e-007;2.6785e-009
-5.05599e-007;2.11612e-009
-5.03838e-007;1.91994e-009
-5.02077e-007;1.35756e-009
-5.00317e-007;1.3445e-009
-4.98556e-007;1.51453e-009
-4.96795e-007;1.68457e-009
-4.95035e-007;2.03771e-009
-4.93274e-007;1.65843e-009
-4.91513e-007;1.27915e-009
-4.89752e-007;1.99851e-009
-4.87992e-007;1.06991e-009
-4.86231e-007;3.071e-009
-4.8447e-007;1.40999e-009
-4.82709e-007;1.39691e-009
-4.80949e-007;1.75006e-009
-4.79188e-007;1.55389e-009
-4.77427e-007;1.72392e-009
-4.75667e-007;1.71085e-009
-4.73906e-007;1.88089e-009
-4.72145e-007;1.68471e-009
-4.70384e-007;2.22096e-009
-4.68624e-007;1.10927e-009
-4.66863e-007;1.82861e-009
-4.65102e-007;9.00021e-010
-4.63342e-007;1.98559e-009
-4.61581e-007;2.52183e-009
-4.5982e-007;1.41013e-009
-4.58059e-007;1.21396e-009
-4.56299e-007;1.93331e-009
-4.54538e-007;1.55403e-009
-4.52777e-007;6.25441e-010
-4.51016e-007;9.78576e-010
-4.49256e-007;1.33172e-009
-4.47495e-007;2.05107e-009
-4.45734e-007;7.56266e-010
-4.43974e-007;1.10941e-009
-4.42213e-007;1.64565e-009
-4.40452e-007;1.26638e-009
-4.38691e-007;1.43642e-009
-4.36931e-007;1.05713e-009
-4.3517e-007;1.22717e-009
-4.33409e-007;1.21411e-009
-4.31649e-007;1.75035e-009
-4.29888e-007;6.38651e-010
-4.28127e-007;1.1749e-009
