-9e-07;1.09103e-08
-8.9824e-07;9.19894e-09
-8.96479e-07;1.24314e-08
-8.94718e-07;9.80445e-09
-8.92958e-07;9.741e-09
-8.91197e-07;1.02269e-08
-8.89436e-07;9.61408e-09
-8.87675e-07;9.00131e-09
-8.85915e-07;9.67027e-09
-8.84154e-07;8.50818e-09
-8.82393e-07;8.26162e-09
-8.80633e-07;9.84612e-09
-8.78872e-07;9.78267e-09
-8.77111e-07;9.71921e-09
-8.7535e-07;8.92334e-09
-8.7359e-07;9.40919e-09
-8.71829e-07;8.61332e-09
-8.70068e-07;8.36675e-09
-8.68307e-07;9.40193e-09
-8.66547e-07;8.42295e-09
-8.64786e-07;7.44396e-09
-8.63025e-07;9.57777e-09
-8.61265e-07;8.5988e-09
-8.59504e-07;7.80292e-09
-8.57743e-07;8.65499e-09
-8.55982e-07;9.14085e-09
-8.54222e-07;8.16187e-09
-8.52461e-07;7.7322e-09
-8.507e-07;7.11943e-09
-8.4894e-07;8.52081e-09
-8.47179e-07;7.35872e-09
-8.45418e-07;8.3939e-09
-8.43657e-07;8.14735e-09
-8.41897e-07;7.35147e-09
-8.40136e-07;8.38665e-09
-8.38375e-07;6.49214e-09
-8.36614e-07;7.52731e-09
-8.34854e-07;7.28075e-09
-8.33093e-07;6.30177e-09
-8.31332e-07;6.60452e-09
-8.29572e-07;8.00591e-09
-8.27811e-07;7.75935e-09
-8.2605e-07;6.96348e-09
-8.24289e-07;7.44934e-09
-8.22529e-07;6.83657e-09
-8.20768e-07;6.77311e-09
-8.19007e-07;6.89276e-09
-8.17247e-07;6.8293e-09
-8.15486e-07;7.49827e-09
-8.13725e-07;5.60375e-09
-8.11964e-07;7.55446e-09
-8.10204e-07;6.57547e-09
-8.08443e-07;6.51203e-09
-8.06682e-07;5.89926e-09
-8.04921e-07;6.93443e-09
-8.03161e-07;6.13855e-09
-8.014e-07;6.62441e-09
-7.99639e-07;6.74406e-09
-7.97879e-07;5.39887e-09
-7.96118e-07;5.15231e-09
-7.94357e-07;5.82127e-09
-7.92596e-07;5.75781e-09
-7.90836e-07;5.69436e-09
-7.89075e-07;5.81402e-09
-7.87314e-07;6.11677e-09
-7.85554e-07;6.60263e-09
-7.83793e-07;5.62365e-09
-7.82032e-07;5.9264e-09
-7.80271e-07;4.58121e-09
-7.78511e-07;5.61638e-09
-7.7675e-07;4.82051e-09
-7.74989e-07;5.12326e-09
-7.73228e-07;6.15844e-09
-7.71468e-07;5.54567e-09
-7.69707e-07;5.11601e-09
-7.67946e-07;5.05255e-09
-7.66186e-07;5.1722e-09
-7.64425e-07;5.47495e-09
-7.62664e-07;4.67907e-09
-7.60903e-07;5.16493e-09
-7.59143e-07;4.55216e-09
-7.57382e-07;4.4887e-09
-7.55621e-07;4.42525e-09
-7.53861e-07;4.72801e-09
-7.521e-07;4.84766e-09
-7.50339e-07;4.96731e-09
-7.48578e-07;4.53764e-09
-7.46818e-07;4.65729e-09
-7.45057e-07;4.41073e-09
-7.43296e-07;4.71349e-09
-7.41536e-07;3.5514e-09
-7.39775e-07;3.67104e-09
-7.38014e-07;4.1569e-09
-7.36253e-07;4.27656e-09
-7.34493e-07;4.57932e-09
-7.32732e-07;3.41723e-09
-7.30971e-07;3.53688e-09
-7.2921e-07;3.29032e-09
-7.2745e-07;3.59307e-09
-7.25689e-07;3.89582e-09
-7.23928e-07;3.46616e-09
-7.22168e-07;3.58581e-09
-7.20407e-07;3.70545e-09
-7.18646e-07;3.09269e-09
-7.16885e-07;4.12787e-09
-7.15125e-07;3.88131e-09
