-9e-007;7.38303e-009
-8.9824e-007;7.534e-009
-8.96479e-007;7.68495e-009
-8.94718e-007;6.73728e-009
-8.92958e-007;6.70513e-009
-8.91197e-007;6.67298e-009
-8.89436e-007;8.10567e-009
-8.87675e-007;6.9749e-009
-8.85915e-007;7.30897e-009
-8.84154e-007;7.27682e-009
-8.82393e-007;7.42778e-009
-8.80633e-007;6.84631e-009
-8.78872e-007;6.81417e-009
-8.77111e-007;7.33134e-009
-8.7535e-007;6.38366e-009
-8.7359e-007;7.45015e-009
-8.71829e-007;6.13626e-009
-8.70068e-007;5.73791e-009
-8.68307e-007;7.1706e-009
-8.66547e-007;7.13846e-009
-8.64786e-007;6.92321e-009
-8.63025e-007;5.97553e-009
-8.61265e-007;5.94339e-009
-8.59504e-007;6.46055e-009
-8.57743e-007;5.51288e-009
-8.55982e-007;6.57936e-009
-8.54222e-007;6.73033e-009
-8.52461e-007;5.78266e-009
-8.507e-007;5.75051e-009
-8.4894e-007;6.63389e-009
-8.47179e-007;6.78484e-009
-8.45418e-007;4.92165e-009
-8.43657e-007;5.98814e-009
-8.41897e-007;5.22356e-009
-8.40136e-007;6.10695e-009
-8.38375e-007;6.62411e-009
-8.36614e-007;5.85955e-009
-8.34854e-007;5.8274e-009
-8.33093e-007;6.52768e-009
-8.31332e-007;5.76311e-009
-8.29572e-007;6.28028e-009
-8.27811e-007;5.51571e-009
-8.2605e-007;5.30045e-009
-8.24289e-007;5.63452e-009
-8.22529e-007;5.96858e-009
-8.20768e-007;5.38712e-009
-8.19007e-007;5.53809e-009
-8.17247e-007;5.68904e-009
-8.15486e-007;4.92447e-009
-8.13725e-007;5.99095e-009
-8.11964e-007;5.4095e-009
-8.10204e-007;5.19425e-009
-8.08443e-007;4.61278e-009
-8.06682e-007;5.12995e-009
-8.04921e-007;5.46401e-009
-8.03161e-007;5.43187e-009
-8.014e-007;4.30108e-009
-7.99639e-007;5.00136e-009
-7.97879e-007;5.33543e-009
-7.96118e-007;4.02154e-009
-7.94357e-007;5.27114e-009
-7.92596e-007;4.87277e-009
-7.90836e-007;4.84063e-009
-7.89075e-007;5.90711e-009
-7.87314e-007;5.50876e-009
-7.85554e-007;5.65972e-009
-7.83793e-007;5.26136e-009
-7.82032e-007;4.4968e-009
-7.80271e-007;4.83085e-009
-7.78511e-007;5.16492e-009
-7.7675e-007;4.40036e-009
-7.74989e-007;4.73442e-009
-7.73228e-007;4.88538e-009
-7.71468e-007;4.85323e-009
-7.69707e-007;5.55351e-009
-7.67946e-007;4.78893e-009
-7.66186e-007;4.9399e-009
-7.64425e-007;4.54154e-009
