# Run Voltage (V) Time (ms) Counts
217	1.689	180000	1658
218	1.6884	180000	1585
219	1.6878	180000	1702
220	1.6872	180000	1656
221	1.6866	180000	1651
222	1.686	180000	1617
223	1.6854	180000	1704
224	1.6848	180000	1689
225	1.6842	180000	1664
226	1.6836	180000	1660
227	1.683	180000	1693
228	1.6824	180000	1553
229	1.6818	180000	1720
230	1.6812	180000	1677
231	1.6806	180000	1686
232	1.68	180000	1648
233	1.6794	180000	1621
234	1.6788	180000	1641
235	1.6782	180000	1646
236	1.6776	180000	1725
237	1.677	180000	1567
238	1.6764	180000	1696
239	1.6758	180000	1648
240	1.6752	180000	1608
241	1.6746	180000	1626
242	1.674	180000	1658
243	1.6734	180000	1570
244	1.6728	180000	1635
245	1.6722	180000	1631
246	1.6716	180000	1635
247	1.671	180000	1670
248	1.6704	180000	1734
249	1.6698	180000	1718
250	1.6692	180000	1746
251	1.6686	180000	1595
252	1.668	180000	1634
253	1.6674	180000	1732
254	1.6668	180000	1672
255	1.6662	180000	1702
256	1.6656	180000	1698
257	1.665	180000	1664
258	1.6644	180000	1660
259	1.6638	180000	1715
260	1.6632	180000	1712
261	1.6626	180000	1705
262	1.662	180000	1702
263	1.6614	180000	1689
264	1.6608	180000	1636
265	1.6602	180000	1639
266	1.6596	180000	1646
267	1.659	180000	1585
268	1.6584	180000	1641
269	1.6578	180000	1675
270	1.6572	180000	1622
271	1.6566	180000	1706
272	1.656	180000	1695
273	1.6554	180000	1629
274	1.6548	180000	1652
275	1.6542	180000	1616
276	1.6536	180000	1653
277	1.653	180000	1704
278	1.6524	180000	1620
279	1.6518	180000	1703
280	1.6512	180000	1600
281	1.6506	180000	1645
282	1.65	180000	1726
283	1.6494	180000	1649
284	1.6488	180000	1569
285	1.6482	180000	1604
286	1.6476	180000	1690
287	1.647	180000	1617
288	1.6464	180000	1666
289	1.6458	180000	1639
290	1.6452	180000	1692
291	1.6446	180000	1631
292	1.644	180000	1723
293	1.6434	180000	1663
294	1.6428	180000	1619
295	1.6422	180000	1619
296	1.6416	180000	1724
297	1.641	180000	1650
298	1.6404	180000	1710
299	1.6398	180000	1637
300	1.6392	180000	1571
301	1.6386	180000	1638
302	1.638	180000	1697
303	1.6374	180000	1658
304	1.6368	180000	1626
305	1.6362	180000	1651
306	1.6356	180000	1650
307	1.635	180000	1738
308	1.6344	180000	1678
309	1.6338	180000	1654
310	1.6332	180000	1626
311	1.6326	180000	1619
312	1.632	180000	1612
313	1.6314	180000	1634
314	1.6308	180000	1685
315	1.6302	180000	1704
316	1.6296	180000	1634
317	1.629	180000	1689
318	1.6284	180000	1658
319	1.6278	180000	1682
320	1.6272	180000	1633
321	1.6266	180000	1651
322	1.626	180000	1656
323	1.6254	180000	1642
324	1.6248	180000	1683
325	1.6242	180000	1704
326	1.6236	180000	1614
327	1.623	180000	1665
328	1.6224	180000	1690
329	1.6218	180000	1691
330	1.6212	180000	1706
331	1.6206	180000	1636
332	1.62	180000	1689
333	1.6194	180000	1676
334	1.6188	180000	1648
335	1.6182	180000	1609
336	1.6176	180000	1656
337	1.617	180000	1747
338	1.6164	180000	1699
339	1.6158	180000	1738
340	1.6152	180000	1648
341	1.6146	180000	1597
342	1.614	180000	1657
343	1.6134	180000	1588
344	1.6128	180000	1646
345	1.6122	180000	1594
346	1.6116	180000	1700
347	1.611	180000	1659
348	1.6104	180000	1547
349	1.6098	180000	1636
350	1.6092	180000	1640
351	1.6086	180000	1704
352	1.608	180000	1591
353	1.6074	180000	1681
354	1.6068	180000	1628
355	1.6062	180000	1649
356	1.6056	180000	1651
357	1.605	180000	1657
358	1.6044	180000	1695
359	1.6038	180000	1714
360	1.6032	180000	1709
361	1.6026	180000	1598
362	1.602	180000	1563
363	1.6014	180000	1679
364	1.6008	180000	1639
365	1.6002	180000	1734
366	1.5996	180000	1696
367	1.599	180000	1593
368	1.5984	180000	1605
369	1.5978	180000	1674
370	1.5972	180000	1704
371	1.5966	180000	1757
372	1.596	180000	1737
373	1.5954	180000	1686
374	1.5948	180000	1683
375	1.5942	180000	1606
376	1.5936	180000	1645
377	1.593	180000	1677
378	1.5924	180000	1614
379	1.5918	180000	1648
380	1.5912	180000	1696
381	1.5906	180000	1636
382	1.59	180000	1631
383	1.5894	180000	1693
384	1.5888	180000	1742
385	1.5882	180000	1748
386	1.5876	180000	1735
387	1.587	180000	1624
388	1.5864	180000	1682
389	1.5858	180000	1679
390	1.5852	180000	1739
391	1.5846	180000	1588
392	1.584	180000	1638
393	1.5834	180000	1651
394	1.5828	180000	1758
395	1.5822	180000	1699
396	1.5816	180000	1700
397	1.581	180000	1663
398	1.5804	180000	1635
399	1.5798	180000	1702
400	1.5792	180000	1693
401	1.5786	180000	1698
402	1.578	180000	1735
403	1.5774	180000	1644
404	1.5768	180000	1713
405	1.5762	180000	1702
406	1.5756	180000	1680
407	1.575	180000	1683
408	1.5744	180000	1692
409	1.5738	180000	1717
410	1.5732	180000	1728
411	1.5726	180000	1690
412	1.572	180000	1622
413	1.5714	180000	1568
414	1.5708	180000	1630
415	1.5702	180000	1650
416	1.5696	180000	1728
417	1.569	180000	1685
418	1.5684	180000	1686
419	1.5678	180000	1692
420	1.5672	180000	1623
421	1.5666	180000	1662
422	1.566	180000	1718
423	1.5654	180000	1602
424	1.5648	180000	1727
425	1.5642	180000	1615
426	1.5636	180000	1727
427	1.563	180000	1678
428	1.5624	180000	1638
429	1.5618	180000	1639
430	1.5612	180000	1730
431	1.5606	180000	1657
432	1.56	180000	1673
433	1.5594	180000	1733
434	1.5588	180000	1772
435	1.5582	180000	1708
436	1.5576	180000	1610
437	1.557	180000	1690
438	1.5564	180000	1618
439	1.5558	180000	1785
440	1.5552	180000	1762
441	1.5546	180000	1736
442	1.554	180000	1700
443	1.5534	180000	1785
444	1.5528	180000	1614
445	1.5522	180000	1691
446	1.5516	180000	1702
447	1.551	180000	1720
448	1.5504	180000	1639
449	1.5498	180000	1752
450	1.5492	180000	1702
451	1.5486	180000	1673
452	1.548	180000	1686
453	1.5474	180000	1684
454	1.5468	180000	1778
455	1.5462	180000	1659
456	1.5456	180000	1738
457	1.545	180000	1778
458	1.5444	180000	1774
459	1.5438	180000	1751
460	1.5432	180000	1765
461	1.5426	180000	1659
462	1.542	180000	1743
463	1.5414	180000	1742
464	1.5408	180000	1666
465	1.5402	180000	1678
466	1.5396	180000	1696
467	1.539	180000	1762
468	1.5384	180000	1697
469	1.5378	180000	1703
470	1.5372	180000	1723
471	1.5366	180000	1755
472	1.536	180000	1744
473	1.5354	180000	1721
474	1.5348	180000	1762
475	1.5342	180000	1783
476	1.5336	180000	1766
477	1.533	180000	1756
478	1.5324	180000	1754
479	1.5318	180000	1658
480	1.5312	180000	1685
481	1.5306	180000	1669
482	1.53	180000	1709
483	1.5294	180000	1739
484	1.5288	180000	1785
485	1.5282	180000	1761
486	1.5276	180000	1745
487	1.527	180000	1701
488	1.5264	180000	1672
489	1.5258	180000	1778
490	1.5252	180000	1721
491	1.5246	180000	1768
492	1.524	180000	1751
493	1.5234	180000	1743
494	1.5228	180000	1725
495	1.5222	180000	1657
496	1.5216	180000	1767
497	1.521	180000	1760
498	1.5204	180000	1642
499	1.5198	180000	1747
500	1.5192	180000	1829
501	1.5186	180000	1684
502	1.518	180000	1840
503	1.5174	180000	1662
504	1.5168	180000	1749
505	1.5162	180000	1688
506	1.5156	180000	1755
507	1.515	180000	1733
508	1.5144	180000	1772
509	1.5138	180000	1757
510	1.5132	180000	1759
511	1.5126	180000	1668
512	1.512	180000	1761
513	1.5114	180000	1691
514	1.5108	180000	1728
515	1.5102	180000	1693
516	1.5096	180000	1746
517	1.509	180000	1691
518	1.5084	180000	1722
519	1.5078	180000	1755
520	1.5072	180000	1761
521	1.5066	180000	1689
522	1.506	180000	1702
523	1.5054	180000	1829
524	1.5048	180000	1718
525	1.5042	180000	1687
526	1.5036	180000	1736
527	1.503	180000	1715
528	1.5024	180000	1670
529	1.5018	180000	1727
530	1.5012	180000	1759
531	1.5006	180000	1612
532	1.5	180000	1759
533	1.4994	180000	1685
534	1.4988	180000	1778
535	1.4982	180000	1772
536	1.4976	180000	1772
537	1.497	180000	1690
538	1.4964	180000	1787
539	1.4958	180000	1762
540	1.4952	180000	1736
541	1.4946	180000	1761
542	1.494	180000	1662
543	1.4934	180000	1725
544	1.4928	180000	1814
545	1.4922	180000	1760
546	1.4916	180000	1807
547	1.491	180000	1712
548	1.4904	180000	1750
549	1.4898	180000	1740
550	1.4892	180000	1713
551	1.4886	180000	1712
552	1.488	180000	1751
553	1.4874	180000	1762
554	1.4868	180000	1697
555	1.4862	180000	1833
556	1.4856	180000	1716
557	1.485	180000	1773
558	1.4844	180000	1776
559	1.4838	180000	1696
560	1.4832	180000	1700
561	1.4826	180000	1668
562	1.482	180000	1747
563	1.4814	180000	1764
564	1.4808	180000	1781
565	1.4802	180000	1744
566	1.4796	180000	1785
567	1.479	180000	1702
568	1.4784	180000	1726
569	1.4778	180000	1790
570	1.4772	180000	1710
571	1.4766	180000	1700
572	1.476	180000	1739
573	1.4754	180000	1778
574	1.4748	180000	1735
575	1.4742	180000	1746
576	1.4736	180000	1709
577	1.473	180000	1770
578	1.4724	180000	1708
579	1.4718	180000	1783
580	1.4712	180000	1746
581	1.4706	180000	1764
582	1.47	180000	1865
583	1.4694	180000	1791
584	1.4688	180000	1773
585	1.4682	180000	1704
586	1.4676	180000	1757
587	1.467	180000	1746
588	1.4664	180000	1693
589	1.4658	180000	1717
590	1.4652	180000	1770
591	1.4646	180000	1760
592	1.464	180000	1749
593	1.4634	180000	1691
594	1.4628	180000	1714
595	1.4622	180000	1759
596	1.4616	180000	1750
597	1.461	180000	1706
598	1.4604	180000	1716
599	1.4598	180000	1789
600	1.4592	180000	1660
601	1.4586	180000	1725
602	1.458	180000	1650
603	1.4574	180000	1708
604	1.4568	180000	1727
605	1.4562	180000	1697
606	1.4556	180000	1744
607	1.455	180000	1693
608	1.4544	180000	1715
609	1.4538	180000	1738
610	1.4532	180000	1744
611	1.4526	180000	1706
612	1.452	180000	1753
613	1.4514	180000	1716
614	1.4508	180000	1784
615	1.4502	180000	1726
616	1.4496	180000	1756
617	1.449	180000	1735
618	1.4484	180000	1752
619	1.4478	180000	1796
620	1.4472	180000	1804
621	1.4466	180000	1740
622	1.446	180000	1805
623	1.4454	180000	1687
624	1.4448	180000	1633
625	1.4442	180000	1722
626	1.4436	180000	1735
627	1.443	180000	1741
628	1.4424	180000	1640
629	1.4418	180000	1725
630	1.4412	180000	1701
631	1.4406	180000	1716
632	1.44	180000	1764
633	1.4394	180000	1842
634	1.4388	180000	1721
635	1.4382	180000	1725
636	1.4376	180000	1804
637	1.437	180000	1713
638	1.4364	180000	1771
639	1.4358	180000	1747
640	1.4352	180000	1744
641	1.4346	180000	1730
642	1.434	180000	1718
643	1.4334	180000	1744
644	1.4328	180000	1702
645	1.4322	180000	1737
646	1.4316	180000	1828
647	1.431	180000	1765
648	1.4304	180000	1733
649	1.4298	180000	1730
650	1.4292	180000	1749
651	1.4286	180000	1729
652	1.428	180000	1802
653	1.4274	180000	1732
654	1.4268	180000	1793
655	1.4262	180000	1773
656	1.4256	180000	1710
657	1.425	180000	1757
658	1.4244	180000	1774
659	1.4238	180000	1769
660	1.4232	180000	1705
661	1.4226	180000	1703
662	1.422	180000	1774
663	1.4214	180000	1704
664	1.4208	180000	1803
665	1.4202	180000	1736
666	1.4196	180000	1679
667	1.419	180000	1680
668	1.4184	180000	1807
669	1.4178	180000	1782
670	1.4172	180000	1835
671	1.4166	180000	1762
672	1.416	180000	1701
673	1.4154	180000	1756
674	1.4148	180000	1720
675	1.4142	180000	1784
676	1.4136	180000	1727
677	1.413	180000	1746
678	1.4124	180000	1679
679	1.4118	180000	1707
680	1.4112	180000	1761
681	1.4106	180000	1771
682	1.41	180000	1659
683	1.4094	180000	1688
684	1.4088	180000	1707
685	1.4082	180000	1749
686	1.4076	180000	1856
687	1.407	180000	1729
688	1.4064	180000	1723
689	1.4058	180000	1761
690	1.4052	180000	1763
691	1.4046	180000	1751
692	1.404	180000	1736
693	1.4034	180000	1758
694	1.4028	180000	1728
695	1.4022	180000	1772
696	1.4016	180000	1666
697	1.401	180000	1763
698	1.4004	180000	1742
699	1.3998	180000	1741
700	1.3992	180000	1740
701	1.3986	180000	1733
702	1.398	180000	1707
703	1.3974	180000	1753
704	1.3968	180000	1728
705	1.3962	180000	1696
706	1.3956	180000	1718
707	1.395	180000	1707
708	1.3944	180000	1738
709	1.3938	180000	1751
710	1.3932	180000	1708
711	1.3926	180000	1695
712	1.392	180000	1738
713	1.3914	180000	1799
714	1.3908	180000	1746
715	1.3902	180000	1731
716	1.3896	180000	1700
717	1.389	180000	1777
718	1.3884	180000	1729
719	1.3878	180000	1756
720	1.3872	180000	1780
721	1.3866	180000	1680
722	1.386	180000	1774
723	1.3854	180000	1790
724	1.3848	180000	1740
725	1.3842	180000	1743
726	1.3836	180000	1781
727	1.383	180000	1795
728	1.3824	180000	1764
729	1.3818	180000	1720
730	1.3812	180000	1707
731	1.3806	180000	1638
732	1.38	180000	1778
733	1.3794	180000	1747
734	1.3788	180000	1716
735	1.3782	180000	1742
736	1.3776	180000	1711
737	1.377	180000	1669
738	1.3764	180000	1745
739	1.3758	180000	1669
740	1.3752	180000	1770
741	1.3746	180000	1765
742	1.374	180000	1702
743	1.3734	180000	1789
744	1.3728	180000	1746
745	1.3722	180000	1813
746	1.3716	180000	1802
747	1.371	180000	1766
748	1.3704	180000	1677
749	1.3698	180000	1780
750	1.3692	180000	1844
751	1.3686	180000	1712
752	1.368	180000	1784
753	1.3674	180000	1730
754	1.3668	180000	1786
755	1.3662	180000	1790
756	1.3656	180000	1733
757	1.365	180000	1688
758	1.3644	180000	1745
759	1.3638	180000	1722
760	1.3632	180000	1792
761	1.3626	180000	1731
762	1.362	180000	1746
763	1.3614	180000	1656
764	1.3608	180000	1792
765	1.3602	180000	1773
766	1.3596	180000	1680
767	1.359	180000	1748
768	1.3584	180000	1822
769	1.3578	180000	1732
770	1.3572	180000	1744
771	1.3566	180000	1749
772	1.356	180000	1831
773	1.3554	180000	1745
774	1.3548	180000	1687
775	1.3542	180000	1809
776	1.3536	180000	1746
777	1.353	180000	1690
778	1.3524	180000	1722
779	1.3518	180000	1745
780	1.3512	180000	1710
781	1.3506	180000	1795
782	1.35	180000	1725
783	1.3494	180000	1777
784	1.3488	180000	1737
785	1.3482	180000	1704
786	1.3476	180000	1740
787	1.347	180000	1734
788	1.3464	180000	1748
789	1.3458	180000	1773
790	1.3452	180000	1698
791	1.3446	180000	1718
792	1.344	180000	1756
793	1.3434	180000	1720
794	1.3428	180000	1715
795	1.3422	180000	1701
796	1.3416	180000	1750
797	1.341	180000	1768
798	1.3404	180000	1786
799	1.3398	180000	1747
800	1.3392	180000	1716
801	1.3386	180000	1726
802	1.338	180000	1725
803	1.3374	180000	1731
804	1.3368	180000	1693
805	1.3362	180000	1828
806	1.3356	180000	1737
807	1.335	180000	1754
808	1.3344	180000	1719
809	1.3338	180000	1765
810	1.3332	180000	1774
811	1.3326	180000	1708
812	1.332	180000	1707
813	1.3314	180000	1729
814	1.3308	180000	1691
815	1.3302	180000	1746
816	1.3296	180000	1749
817	1.329	180000	1805
818	1.3284	180000	1738
819	1.3278	180000	1682
820	1.3272	180000	1741
821	1.3266	180000	1675
822	1.326	180000	1700
823	1.3254	180000	1710
824	1.3248	180000	1798
825	1.3242	180000	1782
826	1.3236	180000	1752
827	1.323	180000	1726
828	1.3224	180000	1769
829	1.3218	180000	1787
830	1.3212	180000	1686
831	1.3206	180000	1731
832	1.32	180000	1788
833	1.3194	180000	1735
834	1.3188	180000	1761
835	1.3182	180000	1814
836	1.3176	180000	1827
837	1.317	180000	1714
838	1.3164	180000	1828
839	1.3158	180000	1727
840	1.3152	180000	1728
841	1.3146	180000	1700
842	1.314	180000	1914
843	1.3134	180000	1710
844	1.3128	180000	1778
845	1.3122	180000	1757
846	1.3116	180000	1734
847	1.311	180000	1678
848	1.3104	180000	1718
849	1.3098	180000	1676
850	1.3092	180000	1674
851	1.3086	180000	1696
852	1.308	180000	1661
853	1.3074	180000	1650
854	1.3068	180000	1728
855	1.3062	180000	1701
856	1.3056	180000	1721
857	1.305	180000	1728
858	1.3044	180000	1679
859	1.3038	180000	1693
860	1.3032	180000	1752
861	1.3026	180000	1665
862	1.302	180000	1710
863	1.3014	180000	1693
864	1.3008	180000	1676
865	1.3002	180000	1727
866	1.2996	180000	1694
867	1.299	180000	1692
868	1.2984	180000	1681
869	1.2978	180000	1701
870	1.2972	180000	1663
871	1.2966	180000	1683
872	1.296	180000	1722
873	1.2954	180000	1707
874	1.2948	180000	1679
875	1.2942	180000	1690
876	1.2936	180000	1823
877	1.293	180000	1834
878	1.2924	180000	1731
879	1.2918	180000	1758
880	1.2912	180000	1713
881	1.2906	180000	1674
882	1.29	180000	1668
883	1.2894	180000	1755
884	1.2888	180000	1700
885	1.2882	180000	1768
886	1.2876	180000	1727
887	1.287	180000	1670
888	1.2864	180000	1696
889	1.2858	180000	1689
890	1.2852	180000	1657
891	1.2846	180000	1698
892	1.284	180000	1703
893	1.2834	180000	1723
894	1.2828	180000	1668
895	1.2822	180000	1703
896	1.2816	180000	1684
897	1.281	180000	1671
898	1.2804	180000	1684
899	1.2798	180000	1715
900	1.2792	180000	1707
901	1.2786	180000	1717
902	1.278	180000	1732
903	1.2774	180000	1634
904	1.2768	180000	1747
905	1.2762	180000	1708
906	1.2756	180000	1734
907	1.275	180000	1686
908	1.2744	180000	1731
909	1.2738	180000	1749
910	1.2732	180000	1719
911	1.2726	180000	1757
912	1.272	180000	1681
913	1.2714	180000	1788
914	1.2708	180000	1697
915	1.2702	180000	1679
916	1.2696	180000	1695
917	1.269	180000	1693
918	1.2684	180000	1669
919	1.2678	180000	1715
920	1.2672	180000	1777
921	1.2666	180000	1767
922	1.266	180000	1729
923	1.2654	180000	1717
924	1.2648	180000	1746
925	1.2642	180000	1766
926	1.2636	180000	1754
927	1.263	180000	1739
928	1.2624	180000	1775
929	1.2618	180000	1697
930	1.2612	180000	1758
931	1.2606	180000	1672
932	1.26	180000	1676
933	1.2594	180000	1676
934	1.2588	180000	1730
935	1.2582	180000	1773
936	1.2576	180000	1775
937	1.257	180000	1734
938	1.2564	180000	1731
939	1.2558	180000	1787
940	1.2552	180000	1740
941	1.2546	180000	1820
942	1.254	180000	1774
943	1.2534	180000	1722
944	1.2528	180000	1725
945	1.2522	180000	1734
946	1.2516	180000	1744
947	1.251	180000	1694
948	1.2504	180000	1778
949	1.2498	180000	1715
950	1.2492	180000	1781
951	1.2486	180000	1665
952	1.248	180000	1771
953	1.2474	180000	1701
954	1.2468	180000	1734
955	1.2462	180000	1709
956	1.2456	180000	1715
957	1.245	180000	1669
958	1.2444	180000	1687
959	1.2438	180000	1755
960	1.2432	180000	1699
961	1.2426	180000	1717
962	1.242	180000	1740
963	1.2414	180000	1817
964	1.2408	180000	1815
965	1.2402	180000	1796
966	1.2396	180000	1739
967	1.239	180000	1730
968	1.2384	180000	1774
969	1.2378	180000	1786
970	1.2372	180000	1729
971	1.2366	180000	1733
972	1.236	180000	1787
973	1.2354	180000	1703
974	1.2348	180000	1772
975	1.2342	180000	1805
976	1.2336	180000	1750
977	1.233	180000	1701
978	1.2324	180000	1722
979	1.2318	180000	1778
980	1.2312	180000	1726
981	1.2306	180000	1678
982	1.23	180000	1741
983	1.2294	180000	1839
984	1.2288	180000	1717
985	1.2282	180000	1792
986	1.2276	180000	1784
987	1.227	180000	1692
988	1.2264	180000	1721
989	1.2258	180000	1777
990	1.2252	180000	1776
991	1.2246	180000	1785
992	1.224	180000	1750
993	1.2234	180000	1735
994	1.2228	180000	1702
995	1.2222	180000	1815
996	1.2216	180000	1739
997	1.221	180000	1715
998	1.2204	180000	1672
999	1.2198	180000	1804
1000	1.2192	180000	1719
1001	1.2186	180000	1748
1002	1.218	180000	1740
1003	1.2174	180000	1775
1004	1.2168	180000	1640
1005	1.2162	180000	1700
1006	1.2156	180000	1704
1007	1.215	180000	1775
1008	1.2144	180000	1719
1009	1.2138	180000	1758
1010	1.2132	180000	1695
1011	1.2126	180000	1749
1012	1.212	180000	1692
1013	1.2114	180000	1782
1014	1.2108	180000	1798
