Profile 1;Profile 1;
x;y;
[m];[];
0;0.010733641;
0.00010690262;0.0097772474;
0.00021380524;0.0098293212;
0.00032070786;0.008794715;
0.00042761049;0.0086256313;
0.00053451311;0.0097834756;
0.00064141573;0.0098223395;
0.00074831835;0.00978772;
0.00085522097;0.0098177183;
0.00096212359;0.009792718;
0.0010690262;0.0098123436;
0.0011759288;0.010630352;
0.0012828315;0.013441827;
0.0013897341;0.01568838;
0.0014966367;0.014798435;
0.0016035393;0.013669715;
0.0017104419;0.013713267;
0.0018173446;0.013741814;
0.0019242472;0.012828223;
0.0020311498;0.010882032;
0.0021380524;0.010515945;
0.0022449551;0.012659136;
0.0023518577;0.014665307;
0.0024587603;0.015482099;
0.0025656629;0.013762959;
0.0026725655;0.010847894;
0.0027794682;0.010664391;
0.0028863708;0.011900079;
0.0029932734;0.011320991;
0.003100176;0.012388597;
0.0032070786;0.014249984;
0.0033139813;0.015686275;
0.0034208839;0.015686275;
0.0035277865;0.01626022;
0.0036346891;0.015047192;
0.0037415918;0.011764706;
0.0038484944;0.013272773;
0.003955397;0.015686275;
0.0040622996;0.019699097;
0.0041692022;0.024694614;
0.0042761049;0.023190194;
0.0043830075;0.027689042;
0.0044899101;0.033681324;
0.0045968127;0.027714116;
0.0047037153;0.013479361;
0.004810618;0.014643241;
0.0049175206;0.01817622;
0.0050244232;0.019136201;
0.0051313258;0.023603075;
0.0052382285;0.020061191;
0.0053451311;0.017350534;
0.0054520337;0.015018868;
0.0055589363;0.014300518;
0.0056658389;0.012111531;
0.0057727416;0.019965545;
0.0058796442;0.028727032;
0.0059865468;0.022725362;
0.0060934494;0.024535234;
0.006200352;0.016848334;
0.0063072547;0.015465892;
0.0064141573;0.012813074;
0.0065210599;0.016209584;
0.0066279625;0.020147669;
0.0067348652;0.029787214;
0.0068417678;0.040690254;
0.0069486704;0.031731013;
0.007055573;0.026339332;
0.0071624756;0.021471844;
0.0072693783;0.013874788;
0.0073762809;0.014622728;
0.0074831835;0.013589071;
0.0075900861;0.024223398;
0.0076969887;0.038020944;
0.0078038914;0.028072026;
0.007910794;0.026106996;
0.0080176966;0.029160897;
0.0081245992;0.019003618;
0.0082315019;0.015686275;
0.0083384045;0.017828467;
0.0084453071;0.021956202;
0.0085522097;0.019742498;
0.0086591123;0.018225479;
0.008766015;0.01783028;
0.0088729176;0.024537875;
0.0089798202;0.024533733;
0.0090867228;0.015686275;
0.0091936254;0.01574072;
0.0093005281;0.020277388;
0.0094074307;0.046440103;
0.0095143333;0.091485997;
0.0096212359;0.10853198;
0.0097281386;0.087232238;
0.0098350412;0.027169837;
0.0099419438;0.015676974;
0.010048846;0.018884299;
0.010155749;0.027592121;
0.010262652;0.029882;
0.010369554;0.035365467;
0.010476457;0.036286338;
0.01058336;0.033522025;
0.010690262;0.016016241;
0.010797165;0.015730819;
0.010904067;0.017890263;
0.01101097;0.049995232;
0.011117873;0.11633379;
0.011224775;0.088139306;
0.011331678;0.097680865;
0.01143858;0.070124794;
0.011545483;0.043273463;
0.011652386;0.02812716;
0.011759288;0.015686275;
0.011866191;0.016621013;
0.011973094;0.026713588;
0.012079996;0.050134762;
0.012186899;0.063939481;
0.012293801;0.088837668;
0.012400704;0.039995808;
0.012507607;0.030765646;
0.012614509;0.02206471;
0.012721412;0.020882734;
0.012828315;0.034210098;
0.012935217;0.058331494;
0.01304212;0.056532372;
0.013149022;0.046421202;
0.013255925;0.042394013;
0.013362828;0.029516189;
0.01346973;0.027578;
0.013576633;0.025397283;
0.013683536;0.026491066;
0.013790438;0.03593594;
0.013897341;0.077382708;
0.014004243;0.068153312;
0.014111146;0.040485161;
0.014218049;0.030521015;
0.014324951;0.019780194;
0.014431854;0.022785965;
0.014538757;0.016594214;
0.014645659;0.024622119;
0.014752562;0.046899955;
0.014859464;0.06125119;
0.014966367;0.044825303;
0.01507327;0.041721779;
0.015180172;0.044453856;
0.015287075;0.015958449;
0.015393977;0.01802802;
0.01550088;0.023465948;
0.015607783;0.030779779;
0.015714685;0.035089833;
0.015821588;0.037484675;
0.015928491;0.022491611;
0.016035393;0.024290174;
0.016142296;0.027008074;
0.016249198;0.0246876;
0.016356101;0.027194802;
0.016463004;0.042163695;
0.016569906;0.052296554;
0.016676809;0.028129071;
0.016783712;0.037780543;
0.016890614;0.04293148;
0.016997517;0.043084169;
0.017104419;0.019379554;
0.017211322;0.020386292;
0.017318225;0.044724755;
0.017425127;0.10252538;
0.01753203;0.089996777;
0.017638933;0.10445095;
0.017745835;0.059465716;
0.017852738;0.054881388;
0.01795964;0.031734569;
0.018066543;0.020326702;
0.018173446;0.025882774;
0.018280348;0.031163102;
0.018387251;0.046659166;
0.018494154;0.071294966;
0.018601056;0.059314469;
0.018707959;0.045099275;
0.018814861;0.042836859;
0.018921764;0.026437165;
0.019028667;0.038032997;
0.019135569;0.064993499;
0.019242472;0.11171677;
0.019349374;0.19892702;
0.019456277;0.1709871;
0.01956318;0.10311314;
0.019670082;0.05247297;
0.019776985;0.048376723;
0.019883888;0.034977966;
0.01999079;0.071347828;
0.020097693;0.19308045;
0.020204595;0.15505066;
0.020311498;0.29715125;
0.020418401;0.35829627;
0.020525303;0.15672857;
0.020632206;0.05281768;
0.020739109;0.038190675;
0.020846011;0.036955439;
0.020952914;0.09401072;
0.021059816;0.1775684;
0.021166719;0.18651566;
0.021273622;0.24970415;
0.021380524;0.19226523;
0.021487427;0.11682869;
0.02159433;0.053191045;
0.021701232;0.058052343;
0.021808135;0.22901482;
0.021915037;0.16546286;
0.02202194;0.35359882;
0.022128843;0.61431569;
0.022235745;0.36020402;
0.022342648;0.1486768;
0.022449551;0.064324097;
0.022556453;0.052131216;
0.022663356;0.10016462;
0.022770258;0.073596148;
0.022877161;0.24211573;
0.022984064;0.21235543;
0.023090966;0.19826457;
0.023197869;0.23939646;
0.023304771;0.11442332;
0.023411674;0.041036759;
0.023518577;0.076899913;
0.023625479;0.21857324;
0.023732382;0.37901203;
0.023839285;0.45280238;
0.023946187;0.29733514;
0.02405309;0.13889817;
0.024159992;0.064552434;
0.024266895;0.038252945;
0.024373798;0.050873795;
0.0244807;0.17155473;
0.024587603;0.13669217;
0.024694506;0.3252941;
0.024801408;0.27565375;
0.024908311;0.46652139;
0.025015213;0.12260889;
0.025122116;0.033882794;
0.025229019;0.02551975;
0.025335921;0.034762503;
0.025442824;0.10824431;
0.025549727;0.1136725;
0.025656629;0.19731202;
0.025763532;0.34462404;
0.025870434;0.19024689;
0.025977337;0.067096153;
0.02608424;0.043879971;
0.026191142;0.047238986;
0.026298045;0.085316072;
0.026404947;0.084171939;
0.02651185;0.087931926;
0.026618753;0.071116737;
0.026725655;0.050275767;
0.026832558;0.028563155;
0.026939461;0.034824942;
0.027046363;0.020352119;
0.027153266;0.056942368;
0.027260168;0.11117777;
0.027367071;0.091263674;
0.027473974;0.091349119;
0.027580876;0.14635511;
0.027687779;0.20667097;
0.027794682;0.084148797;
0.027901584;0.066506496;
0.028008487;0.040564333;
0.028115389;0.081555061;
0.028222292;0.59358582;
0.028329195;0.21856227;
0.028436097;0.28041625;
0.028543;0.15333477;
0.028649903;0.13853287;
0.028756805;0.061566731;
0.028863708;0.025846937;
0.02897061;0.05888455;
0.029077513;0.12342964;
0.029184416;0.12194964;
0.029291318;0.12882114;
0.029398221;0.096757915;
0.029505124;0.086561783;
0.029612026;0.077109904;
0.029718929;0.040979885;
0.029825831;0.029302487;
0.029932734;0.078162534;
0.030039637;0.22513563;
0.030146539;0.26404006;
0.030253442;0.22696356;
0.030360344;0.15947453;
0.030467247;0.085066938;
0.03057415;0.041190325;
0.030681052;0.038314712;
0.030787955;0.055275763;
0.030894858;0.1537796;
0.03100176;0.20447034;
0.031108663;0.13452663;
0.031215565;0.16098248;
0.031322468;0.095023055;
0.031429371;0.033531071;
0.031536273;0.016988875;
0.031643176;0.040688873;
0.031750079;0.10671859;
0.031856981;0.1477635;
0.031963884;0.2107176;
0.032070786;0.081744081;
0.032177689;0.093106698;
0.032284592;0.045141818;
0.032391494;0.025364301;
0.032498397;0.02114482;
0.0326053;0.029564024;
0.032712202;0.040894198;
0.032819105;0.082313541;
0.032926007;0.088577149;
0.03303291;0.068428677;
0.033139813;0.035305125;
0.033246715;0.024488173;
0.033353618;0.022368239;
0.033460521;0.01901119;
0.033567423;0.077772851;
0.033674326;0.101958;
0.033781228;0.071161724;
0.033888131;0.065111718;
0.033995034;0.058811497;
0.034101936;0.033978079;
0.034208839;0.018653708;
0.034315741;0.01257017;
0.034422644;0.016323516;
0.034529547;0.01539759;
0.034636449;0.012344363;
0.034743352;0.0099099851;
0.034850255;0.011360853;
0.034957157;0.011764706;
0.03506406;0.010349646;
0.035170962;0.0096778609;
0.035277865;0.0099141485;
0.035384768;0.00970934;
0.03549167;0.0098830462;
0.035598573;0.0082446033;
0.035705476;0.0078431373;
0.035812378;0.0078431373;
0.035919281;0.010979458;
0.036026183;0.010194118;
0.036133086;0.0097942605;
0.036239989;0.0098277209;
0.036346891;0.0082644989;
0.036453794;0.0094623454;
0.036560697;0.0097388377;
