Profile 1;Profile 1;
x;y;
[m];[];
0;0.011764706;
0.00010713359;0.011276833;
0.00021426718;0.0091942001;
0.00032140076;0.0095228259;
0.00042853435;0.010321113;
0.00053566794;0.0098229294;
0.00064280153;0.0095642814;
0.00074993511;0.011689896;
0.0008570687;0.011764706;
0.00096420229;0.011764706;
0.0010713359;0.011312396;
0.0011784695;0.011764706;
0.0012856031;0.012751584;
0.0013927366;0.012930038;
0.0014998702;0.015065237;
0.0016070038;0.011928254;
0.0017141374;0.0110733;
0.001821271;0.011506132;
0.0019284046;0.011764706;
0.0020355382;0.011764706;
0.0021426718;0.011764706;
0.0022498053;0.011941927;
0.0023569389;0.013704817;
0.0024640725;0.018871342;
0.0025712061;0.018370548;
0.0026783397;0.016012764;
0.0027854733;0.015612738;
0.0028926069;0.015954921;
0.0029997405;0.016320946;
0.003106874;0.017450182;
0.0032140076;0.016805991;
0.0033211412;0.03400013;
0.0034282748;0.03242162;
0.0035354084;0.027722203;
0.003642542;0.050153064;
0.0037496756;0.059816572;
0.0038568092;0.041525463;
0.0039639427;0.066881322;
0.0040710763;0.074271919;
0.0041782099;0.12771575;
0.0042853435;0.12203862;
0.0043924771;0.099345697;
0.0044996107;0.25018045;
0.0046067443;0.16513668;
0.0047138779;0.12703097;
0.0048210114;0.076500457;
0.004928145;0.10710608;
0.0050352786;0.24413683;
0.0051424122;0.31712422;
0.0052495458;0.16040123;
0.0053566794;0.11785084;
0.005463813;0.13503567;
0.0055709466;0.22244957;
0.0056780801;0.22946108;
0.0057852137;0.25378361;
0.0058923473;0.25711;
0.0059994809;0.21231811;
0.0061066145;0.23037457;
0.0062137481;0.15581643;
0.0063208817;0.21456687;
0.0064280153;0.21575252;
0.0065351488;0.20413468;
0.0066422824;0.11921719;
0.006749416;0.096904649;
0.0068565496;0.1216487;
0.0069636832;0.28541561;
0.0070708168;0.27638316;
0.0071779504;0.16971716;
0.007285084;0.13974006;
0.0073922175;0.1266742;
0.0074993511;0.25983622;
0.0076064847;0.21864116;
0.0077136183;0.25102242;
0.0078207519;0.096542677;
0.0079278855;0.078644157;
0.0080350191;0.069736888;
0.0081421527;0.11407031;
0.0082492862;0.23124557;
0.0083564198;0.18738955;
0.0084635534;0.15317935;
0.008570687;0.05739738;
0.0086778206;0.060408091;
0.0087849542;0.14331577;
0.0088920878;0.3289998;
0.0089992214;0.25492956;
0.0091063549;0.15528678;
0.0092134885;0.070829551;
0.0093206221;0.10802947;
0.0094277557;0.20181323;
0.0095348893;0.16022547;
0.0096420229;0.23443947;
0.0097491565;0.14483709;
0.0098562901;0.069124691;
0.0099634236;0.14649325;
0.010070557;0.24751587;
0.010177691;0.5796055;
0.010284824;0.29682941;
0.010391958;0.17173667;
0.010499092;0.099278423;
0.010606225;0.076230554;
0.010713359;0.13349795;
0.010820492;0.20805754;
0.010927626;0.24044229;
0.01103476;0.10763415;
0.011141893;0.066971286;
0.011249027;0.16838889;
0.01135616;0.2080148;
0.011463294;0.16187047;
0.011570427;0.090936214;
0.011677561;0.14260791;
0.011784695;0.092446572;
0.011891828;0.21709573;
0.011998962;0.22475464;
0.012106095;0.26154109;
0.012213229;0.20618633;
0.012320363;0.10240686;
0.012427496;0.10226372;
0.01253463;0.12928286;
0.012641763;0.42043322;
0.012748897;0.52165896;
0.012856031;0.11025202;
0.012963164;0.083530602;
0.013070298;0.097163902;
0.013177431;0.10178035;
0.013284565;0.17208344;
0.013391698;0.15935891;
0.013498832;0.10229535;
0.013605966;0.08581336;
0.013713099;0.17150702;
0.013820233;0.33896197;
0.013927366;0.24833985;
0.0140345;0.36820549;
0.014141634;0.31125875;
0.014248767;0.13099233;
0.014355901;0.15569775;
0.014463034;0.2382587;
0.014570168;0.24565706;
0.014677301;0.20832174;
0.014784435;0.084116976;
0.014891569;0.12108395;
0.014998702;0.15014524;
0.015105836;0.32584567;
0.015212969;0.23555246;
0.015320103;0.2952384;
0.015427237;0.22426843;
0.01553437;0.19172373;
0.015641504;0.091438309;
0.015748637;0.16074211;
0.015855771;0.17219147;
0.015962905;0.16672121;
0.016070038;0.13604943;
0.016177172;0.17145147;
0.016284305;0.16634576;
0.016391439;0.29517424;
0.016498572;0.33024996;
0.016605706;0.31554957;
0.01671284;0.24858901;
0.016819973;0.14502579;
0.016927107;0.14168105;
0.01703424;0.13541621;
0.017141374;0.20597066;
0.017248508;0.11715756;
0.017355641;0.13258474;
0.017462775;0.12913673;
0.017569908;0.21457789;
0.017677042;0.379624;
0.017784176;0.36358;
0.017891309;0.26799473;
0.017998443;0.22149915;
0.018105576;0.13264109;
0.01821271;0.21681345;
0.018319843;0.32966364;
0.018426977;0.31374694;
0.018534111;0.41235657;
0.018641244;0.26964551;
0.018748378;0.22342249;
0.018855511;0.2170047;
0.018962645;0.58092469;
0.019069779;0.45965919;
0.019176912;0.22677865;
0.019284046;0.11112995;
0.019391179;0.11379321;
0.019498313;0.17861287;
0.019605447;0.40958747;
0.01971258;0.32964244;
0.019819714;0.14954021;
0.019926847;0.1712363;
0.020033981;0.1558734;
0.020141114;0.15563527;
0.020248248;0.2417546;
0.020355382;0.29121185;
0.020462515;0.45156687;
0.020569649;0.30290535;
0.020676782;0.29843577;
0.020783916;0.45027008;
0.02089105;0.61812369;
0.020998183;0.5849014;
0.021105317;0.30504347;
0.02121245;0.23880587;
0.021319584;0.18645492;
0.021426718;0.25546053;
0.021533851;0.39214071;
0.021640985;0.35944952;
0.021748118;0.26161608;
0.021855252;0.24697384;
0.021962385;0.18560218;
0.022069519;0.22786462;
0.022176653;0.19653132;
0.022283786;0.15968681;
0.02239092;0.14262673;
0.022498053;0.11039338;
0.022605187;0.18320612;
0.022712321;0.14603358;
0.022819454;0.18266105;
0.022926588;0.19891754;
0.023033721;0.202954;
0.023140855;0.13721973;
0.023247988;0.1184559;
0.023355122;0.21107832;
0.023462256;0.23752596;
0.023569389;0.14524232;
0.023676523;0.14440487;
0.023783656;0.15715353;
0.02389079;0.24024784;
0.023997924;0.4227735;
0.024105057;0.30495903;
0.024212191;0.39362497;
0.024319324;0.1735862;
0.024426458;0.092173154;
0.024533592;0.14585761;
0.024640725;0.17522139;
0.024747859;0.13295415;
0.024854992;0.24055688;
0.024962126;0.5618944;
0.025069259;0.31239793;
0.025176393;0.20568587;
0.025283527;0.20000645;
0.02539066;0.4081036;
0.025497794;0.21584223;
0.025604927;0.15577077;
0.025712061;0.13871099;
0.025819195;0.15117094;
0.025926328;0.22811676;
0.026033462;0.16206752;
0.026140595;0.12456673;
0.026247729;0.13645347;
0.026354863;0.1119433;
0.026461996;0.088454142;
0.02656913;0.089737773;
0.026676263;0.11824204;
0.026783397;0.12425304;
0.02689053;0.082609495;
0.026997664;0.051127289;
0.027104798;0.082224479;
0.027211931;0.20024046;
0.027319065;0.3848075;
0.027426198;0.206702;
0.027533332;0.10641765;
0.027640466;0.028532134;
0.027747599;0.056568962;
0.027854733;0.099345617;
0.027961866;0.19509406;
0.028069;0.15947957;
0.028176134;0.09022807;
0.028283267;0.080344981;
0.028390401;0.11802096;
0.028497534;0.17142833;
0.028604668;0.10351801;
0.028711801;0.15562023;
0.028818935;0.14060268;
0.028926069;0.16023534;
0.029033202;0.11014056;
0.029140336;0.11521681;
0.029247469;0.12986506;
0.029354603;0.092185873;
0.029461737;0.054625084;
0.02956887;0.058660409;
0.029676004;0.067238815;
0.029783137;0.10022905;
0.029890271;0.1353285;
0.029997405;0.15341495;
0.030104538;0.083844561;
0.030211672;0.10964404;
0.030318805;0.21734347;
0.030425939;0.28633714;
0.030533072;0.20823814;
0.030640206;0.091768835;
0.03074734;0.07566852;
0.030854473;0.076377975;
0.030961607;0.14116794;
0.03106874;0.22422526;
0.031175874;0.14343417;
0.031283008;0.069569059;
0.031390141;0.069751494;
0.031497275;0.068913819;
0.031604408;0.12162034;
0.031711542;0.14423988;
0.031818675;0.15196135;
0.031925809;0.12064997;
0.032032943;0.069615649;
0.032140076;0.061009316;
0.03224721;0.11978469;
0.032354343;0.15437362;
0.032461477;0.19109872;
0.032568611;0.10546545;
0.032675744;0.053781432;
0.032782878;0.056419044;
0.032890011;0.068192823;
0.032997145;0.091420672;
0.033104279;0.094099266;
0.033211412;0.067223558;
0.033318546;0.040875838;
0.033425679;0.032858305;
0.033532813;0.024897097;
0.033639946;0.034649004;
0.03374708;0.046286173;
0.033854214;0.029045905;
0.033961347;0.01777663;
0.034068481;0.015281437;
0.034175614;0.013459675;
0.034282748;0.017936322;
0.034389882;0.016922061;
0.034497015;0.01192908;
0.034604149;0.011354925;
0.034711282;0.0085925819;
0.034818416;0.011700861;
0.03492555;0.012418733;
0.035032683;0.012615126;
0.035139817;0.012846001;
0.03524695;0.012422191;
0.035354084;0.012180005;
0.035461217;0.011764706;
0.035568351;0.011363848;
0.035675485;0.0086597503;
