-9e-07;8.41508e-09
-8.9824e-07;8.00133e-09
-8.96479e-07;7.77069e-09
-8.94718e-07;7.90625e-09
-8.92958e-07;8.04183e-09
-8.91197e-07;8.17739e-09
-8.89436e-07;8.67916e-09
-8.87675e-07;8.99784e-09
-8.85915e-07;8.58409e-09
-8.84154e-07;8.71967e-09
-8.82393e-07;7.9397e-09
-8.80633e-07;7.34285e-09
-8.78872e-07;7.47842e-09
-8.77111e-07;7.06466e-09
-8.7535e-07;7.74956e-09
-8.7359e-07;7.70201e-09
-8.71829e-07;7.83759e-09
-8.70068e-07;7.79005e-09
-8.68307e-07;8.47493e-09
-8.66547e-07;8.06118e-09
-8.64786e-07;7.28122e-09
-8.63025e-07;7.41679e-09
-8.61265e-07;7.00304e-09
-8.59504e-07;6.9555e-09
-8.57743e-07;6.54176e-09
-8.55982e-07;6.86043e-09
-8.54222e-07;7.17911e-09
-8.52461e-07;7.31467e-09
-8.507e-07;7.81645e-09
-8.4894e-07;6.85338e-09
-8.47179e-07;7.17205e-09
-8.45418e-07;6.75831e-09
-8.43657e-07;6.52766e-09
-8.41897e-07;6.48013e-09
-8.40136e-07;6.43259e-09
-8.38375e-07;6.56815e-09
-8.36614e-07;6.52062e-09
-8.34854e-07;6.65619e-09
-8.33093e-07;7.34108e-09
-8.31332e-07;7.11043e-09
-8.29572e-07;6.69669e-09
-8.27811e-07;6.09983e-09
-8.2605e-07;5.86918e-09
-8.24289e-07;5.45544e-09
-8.22529e-07;5.95721e-09
-8.20768e-07;5.90968e-09
-8.19007e-07;6.04525e-09
-8.17247e-07;6.91323e-09
-8.15486e-07;6.13328e-09
-8.13725e-07;6.63505e-09
-8.11964e-07;6.40442e-09
-8.10204e-07;6.17377e-09
-8.08443e-07;5.3938e-09
-8.06682e-07;5.52938e-09
-8.04921e-07;5.66494e-09
-8.03161e-07;5.80052e-09
-8.014e-07;5.93608e-09
-7.99639e-07;5.52234e-09
-7.97879e-07;5.6579e-09
-7.96118e-07;5.97657e-09
-7.94357e-07;5.74593e-09
-7.92596e-07;5.51529e-09
-7.90836e-07;4.73533e-09
-7.89075e-07;4.50469e-09
-7.87314e-07;5.00646e-09
-7.85554e-07;5.14203e-09
-7.83793e-07;4.72828e-09
-7.82032e-07;5.23007e-09
-7.80271e-07;5.54874e-09
-7.78511e-07;5.6843e-09
-7.7675e-07;5.45366e-09
-7.74989e-07;5.03991e-09
