Intensität in a.u.,Unsicherheit,Winkel in °,Unsicherheit
0,1.975,0.003
1,0.488,0.003
2,0.0729,0.0003
3,0.0079,0.0003
4,0.0341,0.0003
5,0.0085,0.0003
6,0.0075,0.0003
7,0.01045,0.0003
8,0.0017,0.0003
9,0.0062,0.0003
10,0.0042,0.0003
