Profile 1;Profile 1;
x;y;
[m];[];
0;0.25093875;
0.00010718805;0.24976469;
0.0002143761;0.25325849;
0.00032156415;0.25422979;
0.0004287522;0.26113855;
0.00053594025;0.25014046;
0.0006431283;0.24584825;
0.00075031635;0.2516997;
0.0008575044;0.26884312;
0.00096469245;0.26070119;
0.0010718805;0.27728055;
0.0011790685;0.25908936;
0.0012862566;0.30518598;
0.0013934446;0.39455198;
0.0015006327;0.30168703;
0.0016078207;0.30346826;
0.0017150088;0.40932508;
0.0018221968;0.27045248;
0.0019293849;0.29856796;
0.0020365729;0.2697202;
0.002143761;0.30141942;
0.002250949;0.31284535;
0.0023581371;0.28771749;
0.0024653251;0.35382623;
0.0025725132;0.42366104;
0.0026797012;0.3472921;
0.0027868893;0.27667082;
0.0028940773;0.26510889;
0.0030012654;0.26908297;
0.0031084534;0.30173545;
0.0032156415;0.30677429;
0.0033228295;0.3058661;
0.0034300176;0.32276944;
0.0035372056;0.32025834;
0.0036443937;0.29260495;
0.0037515817;0.37156443;
0.0038587698;0.30836521;
0.0039659578;0.28970809;
0.0040731459;0.31166572;
0.0041803339;0.45838226;
0.004287522;0.45099977;
0.00439471;0.79074557;
0.0045018981;0.48260421;
0.0046090861;0.48515565;
0.0047162742;0.31759618;
0.0048234622;0.39167239;
0.0049306503;0.35798586;
0.0050378383;0.31247688;
0.0051450264;0.29695549;
0.0052522144;0.28059403;
0.0053594025;0.29448854;
0.0054665905;0.3909968;
0.0055737786;0.51241216;
0.0056809666;0.44235728;
0.0057881547;0.44268784;
0.0058953427;0.6030512;
0.0060025308;0.49477448;
0.0061097188;0.37641041;
0.0062169069;0.35132481;
0.0063240949;0.49735819;
0.006431283;0.43967899;
0.006538471;0.36802678;
0.0066456591;0.37628742;
0.0067528471;0.55676386;
0.0068600352;0.42925529;
0.0069672232;0.29057761;
0.0070744113;0.29231914;
0.0071815993;0.2693056;
0.0072887874;0.31112687;
0.0073959754;0.50692365;
0.0075031635;0.7408316;
0.0076103515;0.91889669;
0.0077175396;1;
0.0078247276;0.97583268;
0.0079319157;0.6934877;
0.0080391037;0.70783401;
0.0081462918;0.53027772;
0.0082534798;0.43293876;
0.0083606679;0.46920102;
0.0084678559;0.6353988;
0.008575044;0.68340473;
0.008682232;0.99300905;
0.0087894201;1;
0.0088966081;1;
0.0090037962;1;
0.0091109842;0.96353522;
0.0092181723;0.55052985;
0.0093253603;0.37921936;
0.0094325484;0.56009113;
0.0095397364;0.9154402;
0.0096469245;0.647581;
0.0097541125;0.94575265;
0.0098613006;1;
0.0099684886;1;
0.010075677;1;
0.010182865;1;
0.010290053;0.98992682;
0.010397241;0.89723527;
0.010504429;0.97210254;
0.010611617;1;
0.010718805;1;
0.010825993;1;
0.010933181;1;
0.011040369;1;
0.011147557;0.9932207;
0.011254745;0.90934978;
0.011361933;0.73851699;
0.011469121;0.94897513;
0.011576309;0.94800611;
0.011683497;0.92811641;
0.011790685;1;
0.011897874;1;
0.012005062;1;
0.01211225;1;
0.012219438;1;
0.012326626;1;
0.012433814;1;
0.012541002;1;
0.01264819;0.98672529;
0.012755378;0.88843699;
0.012862566;0.99899513;
0.012969754;0.99097553;
0.013076942;1;
0.01318413;1;
0.013291318;1;
0.013398506;1;
0.013505694;1;
0.013612882;0.97661348;
0.01372007;0.7740453;
0.013827258;0.78252849;
0.013934446;1;
0.014041634;1;
0.014148823;1;
0.014256011;1;
0.014363199;1;
0.014470387;1;
0.014577575;1;
0.014684763;1;
0.014791951;1;
0.014899139;1;
0.015006327;1;
0.015113515;1;
0.015220703;1;
0.015327891;1;
0.015435079;1;
0.015542267;1;
0.015649455;1;
0.015756643;1;
0.015863831;1;
0.015971019;1;
0.016078207;1;
0.016185395;1;
0.016292584;1;
0.016399772;1;
0.01650696;1;
0.016614148;1;
0.016721336;1;
0.016828524;1;
0.016935712;0.99513155;
0.0170429;0.9586952;
0.017150088;0.98055561;
0.017257276;1;
0.017364464;1;
0.017471652;1;
0.01757884;1;
0.017686028;1;
0.017793216;1;
0.017900404;1;
0.018007592;1;
0.01811478;1;
0.018221968;1;
0.018329156;1;
0.018436345;1;
0.018543533;1;
0.018650721;1;
0.018757909;1;
0.018865097;1;
0.018972285;1;
0.019079473;1;
0.019186661;1;
0.019293849;1;
0.019401037;1;
0.019508225;1;
0.019615413;1;
0.019722601;1;
0.019829789;1;
0.019936977;1;
0.020044165;1;
0.020151353;1;
0.020258541;1;
0.020365729;1;
0.020472917;1;
0.020580106;1;
0.020687294;1;
0.020794482;1;
0.02090167;1;
0.021008858;1;
0.021116046;1;
0.021223234;1;
0.021330422;1;
0.02143761;1;
0.021544798;1;
0.021651986;1;
0.021759174;1;
0.021866362;1;
0.02197355;1;
0.022080738;1;
0.022187926;1;
0.022295114;1;
0.022402302;1;
0.02250949;1;
0.022616678;1;
0.022723867;1;
0.022831055;1;
0.022938243;1;
0.023045431;1;
0.023152619;1;
0.023259807;1;
0.023366995;1;
0.023474183;1;
0.023581371;1;
0.023688559;1;
0.023795747;1;
0.023902935;1;
0.024010123;1;
0.024117311;1;
0.024224499;1;
0.024331687;1;
0.024438875;0.96367231;
0.024546063;0.77761898;
0.024653251;0.85460756;
0.024760439;1;
0.024867627;1;
0.024974816;1;
0.025082004;1;
0.025189192;1;
0.02529638;1;
0.025403568;1;
0.025510756;1;
0.025617944;1;
0.025725132;1;
0.02583232;1;
0.025939508;1;
0.026046696;1;
0.026153884;1;
0.026261072;1;
0.02636826;1;
0.026475448;1;
0.026582636;0.97525068;
0.026689824;0.81222821;
0.026797012;0.63016289;
0.0269042;0.87658681;
0.027011388;0.99989808;
0.027118577;1;
0.027225765;0.99982217;
0.027332953;0.99848386;
0.027440141;0.95603866;
0.027547329;0.77188228;
0.027654517;0.83372537;
0.027761705;0.82092901;
0.027868893;0.79450213;
0.027976081;0.61704212;
0.028083269;0.76238246;
0.028190457;0.98852313;
0.028297645;1;
0.028404833;1;
0.028512021;0.98125569;
0.028619209;0.90235525;
0.028726397;0.88276765;
0.028833585;0.55447715;
0.028940773;0.44669952;
0.029047961;0.46945129;
0.029155149;0.62179801;
0.029262338;0.98600322;
0.029369526;1;
0.029476714;0.98910218;
0.029583902;0.87803063;
0.02969109;0.66731696;
0.029798278;0.85391886;
0.029905466;0.63767223;
0.030012654;0.54371028;
0.030119842;0.61784544;
0.03022703;0.50122144;
0.030334218;0.65068611;
0.030441406;0.69136645;
0.030548594;0.64133183;
0.030655782;0.6184514;
0.03076297;0.49567842;
0.030870158;0.47772492;
0.030977346;0.42323596;
0.031084534;0.40935564;
0.031191722;0.39707055;
0.03129891;0.48418499;
0.031406099;0.52771847;
0.031513287;0.64604594;
0.031620475;0.53674277;
0.031727663;0.44424399;
0.031834851;0.42971361;
0.031942039;0.37315877;
0.032049227;0.41279502;
0.032156415;0.39018852;
0.032263603;0.4365961;
0.032370791;0.6238832;
0.032477979;0.65686116;
0.032585167;0.8121855;
0.032692355;0.7529716;
0.032799543;0.62275981;
0.032906731;0.51681124;
0.033013919;0.38833021;
0.033121107;0.42581959;
0.033228295;0.32812345;
0.033335483;0.32200889;
0.033442671;0.35532153;
0.03354986;0.45367504;
0.033657048;0.55310406;
0.033764236;0.70258588;
0.033871424;0.3859607;
0.033978612;0.40394603;
0.0340858;0.47495064;
0.034192988;0.47724432;
0.034300176;0.34432288;
0.034407364;0.32885148;
0.034514552;0.37083575;
0.03462174;0.45795314;
0.034728928;0.44454473;
0.034836116;0.3933037;
0.034943304;0.34321184;
0.035050492;0.34677365;
0.03515768;0.37135681;
0.035264868;0.3511323;
0.035372056;0.32214564;
0.035479244;0.30823329;
0.035586432;0.32911679;
0.035693621;0.35925945;
0.035800809;0.38120187;
0.035907997;0.34034529;
0.036015185;0.32731978;
0.036122373;0.33621475;
0.036229561;0.40353473;
0.036336749;0.43457016;
0.036443937;0.35162619;
0.036551125;0.34486079;
0.036658313;0.35195561;
0.036765501;0.42111391;
0.036872689;0.41068688;
0.036979877;0.32175188;
0.037087065;0.31014471;
0.037194253;0.33521329;
0.037301441;0.38678604;
0.037408629;0.32400407;
0.037515817;0.33120311;
0.037623005;0.33059805;
0.037730193;0.32862916;
0.037837381;0.33064758;
0.03794457;0.33484147;
0.038051758;0.32993536;
0.038158946;0.30857396;
0.038266134;0.31471725;
0.038373322;0.30712377;
0.03848051;0.309485;
0.038587698;0.3183839;
0.038694886;0.31998461;
0.038802074;0.3227804;
0.038909262;0.30448047;
0.03901645;0.30825633;
0.039123638;0.30304876;
0.039230826;0.29859314;
0.039338014;0.30498908;
0.039445202;0.30302466;
0.03955239;0.29794646;
0.039659578;0.29974474;
0.039766766;0.29730501;
0.039873954;0.29565303;
0.039981142;0.2966869;
0.040088331;0.29851375;
0.040195519;0.30386632;
0.040302707;0.30305154;
0.040409895;0.30427551;
0.040517083;0.29758735;
