Profile 1;Profile 1;
x;y;
[m];[];
0;0.0065940262;
0.00010702175;0.0069666608;
0.0002140435;0.0065740395;
0.00032106525;0.0069587663;
0.000428087;0.0065539608;
0.00053510875;0.0069509639;
0.0006421305;0.0056377499;
0.00074915225;0.0056237863;
0.000856174;0.006513527;
0.00096319575;0.0069356354;
0.0010702175;0.0064931719;
0.0011772392;0.0085052614;
0.001284261;0.0088203744;
0.0013912827;0.0069206753;
0.0014983045;0.0064521856;
0.0016053262;0.0078431373;
0.001712348;0.0072155909;
0.0018193697;0.0059642018;
0.0019263915;0.0064108308;
0.0020334132;0.0078431373;
0.002140435;0.0072428387;
0.0022474567;0.0075234984;
0.0023544785;0.0097038634;
0.0024615002;0.0099077597;
0.002568522;0.0096962574;
0.0026755437;0.0099154579;
0.0027825655;0.010248585;
0.0028895872;0.011764706;
0.002996609;0.011764706;
0.0031036307;0.010786087;
0.0032106525;0.0086904013;
0.0033176742;0.0083704039;
0.003424696;0.0096639911;
0.0035317177;0.011931566;
0.0036387395;0.012858283;
0.0037457612;0.0099567116;
0.003852783;0.0086454192;
0.0039598047;0.0083317426;
0.0040668265;0.0086302409;
0.0041738482;0.0078431373;
0.00428087;0.0078431373;
0.0043878917;0.0078431373;
0.0044949135;0.0078431373;
0.0046019352;0.0078431373;
0.004708957;0.0078431373;
0.0048159787;0.0078431373;
0.0049230005;0.0078431373;
0.0050300222;0.0068083878;
0.005137044;0.0060889277;
0.0052440657;0.0068026115;
0.0053510875;0.0056590482;
0.0054581092;0.0071569369;
0.005565131;0.0078431373;
0.0056721527;0.0078431373;
0.0057791745;0.0074595712;
0.0058861962;0.0071887669;
0.005993218;0.0078431373;
0.0061002397;0.0078431373;
0.0062072615;0.0074833194;
0.0063142832;0.0061529397;
0.006421305;0.0059543644;
0.0065283267;0.0078431373;
0.0066353485;0.0078431373;
0.0067423702;0.0078431373;
0.006849392;0.0078431373;
0.0069564137;0.0081622824;
0.0070634355;0.0080946487;
0.0071704572;0.0072864673;
0.007277479;0.0078431373;
0.0073845007;0.0081395473;
0.0074915225;0.010566097;
0.0075985442;0.011873208;
0.007705566;0.0089434707;
0.0078125877;0.0098814285;
0.0079196095;0.009216605;
0.0080266312;0.011764706;
0.008133653;0.013389218;
0.0082406747;0.014795226;
0.0083476965;0.012878638;
0.0084547182;0.01523062;
0.00856174;0.017922837;
0.0086687617;0.020181163;
0.0087757835;0.018136167;
0.0088828052;0.022045937;
0.008989827;0.021990124;
0.0090968487;0.01909215;
0.0092038705;0.019868993;
0.0093108922;0.022297262;
0.009417914;0.015492825;
0.0095249357;0.013992361;
0.0096319575;0.011764706;
0.0097389792;0.011764706;
0.009846001;0.011591873;
0.0099530227;0.010119055;
0.010060044;0.008989281;
0.010167066;0.010300936;
0.010274088;0.0081500102;
0.01038111;0.0078431373;
0.010488131;0.0077005392;
0.010595153;0.0075632106;
0.010702175;0.0078431373;
0.010809197;0.0066847544;
0.010916218;0.0054572832;
0.01102324;0.0078431373;
0.011130262;0.0078431373;
0.011237284;0.0066782672;
0.011344305;0.0054078239;
0.011451327;0.0066751618;
0.011558349;0.0053829562;
0.011665371;0.0066721484;
0.011772392;0.0053579963;
0.011879414;0.0078431373;
0.011986436;0.0078431373;
0.012093458;0.0078431373;
0.012200479;0.0078431373;
0.012307501;0.0078431373;
0.012414523;0.0090239476;
0.012521545;0.010468687;
0.012628566;0.0079475923;
0.012735588;0.007886442;
0.01284261;0.0079286381;
0.012949632;0.007877515;
0.013056653;0.0079095918;
0.013163675;0.0078686801;
0.013270697;0.009081107;
0.013377719;0.010518413;
0.01348474;0.0078431373;
0.013591762;0.0090452515;
0.013698784;0.011760847;
0.013805806;0.010568534;
0.013912827;0.00904155;
0.014019849;0.010555131;
0.014126871;0.0090160118;
0.014233893;0.010559294;
0.014340914;0.0078928945;
0.014447936;0.0078431373;
0.014554958;0.0078431373;
0.01466198;0.0078431373;
0.014769001;0.0078431373;
0.014876023;0.0078849578;
0.014983045;0.0079522437;
0.015090067;0.0078431373;
0.015197088;0.0078431373;
0.01530411;0.0078431373;
0.015411132;0.0089286263;
0.015518154;0.0093832333;
0.015625175;0.0052315388;
0.015732197;0.0067789766;
0.015839219;0.0052453162;
0.015946241;0.0068740098;
0.016053262;0.0054690494;
0.016160284;0.0078431373;
0.016267306;0.0078431373;
0.016374328;0.0078431373;
0.016481349;0.0078431373;
0.016588371;0.0068348391;
0.016695393;0.0053013467;
0.016802415;0.0078431373;
0.016909436;0.0078431373;
0.017016458;0.0068622177;
0.01712348;0.0053299145;
0.017230502;0.0079679583;
0.017337523;0.0081769489;
0.017444545;0.0078431373;
0.017551567;0.0078431373;
0.017658589;0.0078431373;
0.01776561;0.0079852679;
0.017872632;0.008375096;
0.017979654;0.009309724;
0.018086676;0.010850621;
0.018193697;0.010387606;
0.018300719;0.017964856;
0.018407741;0.024779758;
0.018514763;0.026669123;
0.018621784;0.031489413;
0.018728806;0.050834322;
0.018835828;0.068108045;
0.01894285;0.062575013;
0.019049871;0.052743446;
0.019156893;0.071291117;
0.019263915;0.11337929;
0.019370937;0.12368681;
0.019477958;0.15467847;
0.01958498;0.14822091;
0.019692002;0.14212323;
0.019799024;0.26449644;
0.019906045;0.25045017;
0.020013067;0.11688037;
0.020120089;0.087769898;
0.020227111;0.077985531;
0.020334132;0.090985167;
0.020441154;0.16191401;
0.020548176;0.17061559;
0.020655198;0.18908256;
0.020762219;0.11183059;
0.020869241;0.060251404;
0.020976263;0.03632072;
0.021083285;0.027228297;
0.021190306;0.01689809;
0.021297328;0.013980086;
0.02140435;0.012486234;
0.021511372;0.013963868;
0.021618393;0.011514938;
0.021725415;0.010278322;
0.021832437;0.0093351699;
0.021939459;0.010266979;
0.02204648;0.0086597906;
0.022153502;0.0078431373;
0.022260524;0.0078431373;
0.022367546;0.0078431373;
0.022474567;0.0078431373;
0.022581589;0.0078431373;
0.022688611;0.0075687655;
0.022795633;0.0065749005;
0.022902654;0.006660868;
0.023009676;0.0074881424;
0.023116698;0.0073319526;
0.02322372;0.0099092407;
0.023330741;0.0084630119;
0.023437763;0.010182418;
0.023544785;0.0094318102;
0.023651807;0.010773259;
0.023758828;0.011764706;
0.02386585;0.012656444;
0.023972872;0.015385417;
0.024079894;0.015532613;
0.024186915;0.022526101;
0.024293937;0.036990672;
0.024400959;0.051230883;
0.024507981;0.050819719;
0.024615002;0.06646549;
0.024722024;0.097874778;
0.024829046;0.17303243;
0.024936068;0.1908826;
0.025043089;0.18247426;
0.025150111;0.20323048;
0.025257133;0.13820774;
0.025364155;0.14427963;
0.025471176;0.17727823;
0.025578198;0.19060969;
0.02568522;0.12256197;
0.025792242;0.09431226;
0.025899263;0.10632107;
0.026006285;0.13799643;
0.026113307;0.090522468;
0.026220329;0.065743232;
0.02632735;0.074199862;
0.026434372;0.062379011;
0.026541394;0.054307314;
0.026648416;0.034147299;
0.026755437;0.031401074;
0.026862459;0.027205132;
0.026969481;0.020755584;
0.027076503;0.023672749;
0.027183524;0.017958397;
0.027290546;0.018350926;
0.027397568;0.01140943;
0.02750459;0.0095508058;
0.027611611;0.0078431373;
0.027718633;0.0082023056;
0.027825655;0.0097249851;
0.027932677;0.0098745847;
0.028039698;0.0093387841;
0.02814672;0.0082071738;
0.028253742;0.0097583548;
0.028360764;0.0098410308;
0.028467785;0.010142762;
0.028574807;0.012882725;
0.028681829;0.016889349;
0.028788851;0.014471325;
0.028895872;0.018021042;
0.029002894;0.022160955;
0.029109916;0.034496473;
0.029216938;0.045111044;
0.029323959;0.077166838;
0.029430981;0.094768478;
0.029538003;0.074961989;
0.029645025;0.15456778;
0.029752046;0.31348574;
0.029859068;0.23815088;
0.02996609;0.19168843;
0.030073112;0.23023671;
0.030180133;0.4311356;
0.030287155;0.53168845;
0.030394177;0.40763442;
0.030501199;0.43628455;
0.03060822;0.41151649;
0.030715242;0.4309093;
0.030822264;0.52764861;
0.030929286;0.6900778;
0.031036307;0.67463699;
0.031143329;0.52900168;
0.031250351;0.53409869;
0.031357373;0.49192439;
0.031464394;0.36597597;
0.031571416;0.3692249;
0.031678438;0.6880546;
0.03178546;0.47430434;
0.031892481;0.24010673;
0.031999503;0.17884306;
0.032106525;0.11887472;
0.032213547;0.095307767;
0.032320568;0.098807865;
0.03242759;0.058662167;
0.032534612;0.06321242;
0.032641634;0.047221738;
0.032748655;0.029367959;
0.032855677;0.025551779;
0.032962699;0.02085867;
0.033069721;0.019639706;
0.033176742;0.017210925;
0.033283764;0.011551201;
0.033390786;0.010006043;
0.033497808;0.0078431373;
0.033604829;0.0080468492;
0.033711851;0.0095599347;
0.033818873;0.011764706;
0.033925895;0.01157058;
0.034032916;0.010674577;
0.034139938;0.011576855;
0.03424696;0.011089656;
0.034353982;0.014053831;
0.034461003;0.011550263;
0.034568025;0.010658567;
0.034675047;0.01296203;
0.034782069;0.01424157;
0.03488909;0.023348502;
0.034996112;0.030979671;
0.035103134;0.027609171;
0.035210156;0.038634147;
0.035317177;0.038479765;
0.035424199;0.038989051;
0.035531221;0.045268047;
0.035638243;0.024990117;
0.035745264;0.026281627;
0.035852286;0.063295892;
0.035959308;0.076000161;
0.03606633;0.10809489;
0.036173351;0.13871104;
0.036280373;0.11877969;
0.036387395;0.11906454;
0.036494417;0.15141668;
0.036601438;0.12335279;
0.03670846;0.10823377;
0.036815482;0.11010996;
0.036922504;0.073364835;
0.037029525;0.068440194;
0.037136547;0.061120014;
0.037243569;0.069134451;
0.037350591;0.056645279;
0.037457612;0.058861162;
