Profile 1;Profile 1;
x;y;
[m];[];
0;0.0058398492;
0.00010719128;0.0073673349;
0.00021438257;0.0063189141;
0.00032157385;0.0058864311;
0.00042876513;0.0058912285;
0.00053595641;0.0073960228;
0.0006431477;0.0063877231;
0.00075033898;0.0058341809;
0.00085753026;0.0059437689;
0.00096472155;0.0074241301;
0.0010719128;0.0064571127;
0.0011791041;0.007437966;
0.0012862954;0.0078431373;
0.0013934867;0.0078431373;
0.001500678;0.0065270828;
0.0016078692;0.0057261971;
0.0017150605;0.007333185;
0.0018222518;0.0078431373;
0.0019294431;0.0078431373;
0.0020366344;0.0060217424;
0.0021438257;0.0073183679;
0.0022510169;0.0078431373;
0.0023582082;0.0078431373;
0.0024653995;0.0078431373;
0.0025725908;0.0067045483;
0.0026797821;0.0086513964;
0.0027869734;0.007046505;
0.0028941646;0.0075434283;
0.0030013559;0.0067765505;
0.0031085472;0.0075559579;
0.0032157385;0.0078431373;
0.0033229298;0.0057710904;
0.003430121;0.0072774001;
0.0035373123;0.0078431373;
0.0036445036;0.0078431373;
0.0037516949;0.0078431373;
0.0038588862;0.010021165;
0.0039660775;0.0062250699;
0.0040732687;0.0094795492;
0.00418046;0.0084303593;
0.0042876513;0.0078431373;
0.0043948426;0.0078431373;
0.0045020339;0.0070331302;
0.0046092252;0.0053116772;
0.0047164164;0.0064688853;
0.0048236077;0.0076509697;
0.004930799;0.007107745;
0.0050379903;0.007662193;
0.0051451816;0.0071452701;
0.0052523729;0.0052154491;
0.0053595641;0.0065655488;
0.0054667554;0.0076842042;
0.0055739467;0.0078431373;
0.005681138;0.0052979907;
0.0057883293;0.0066314427;
0.0058955206;0.0077056348;
0.0060027118;0.0072968221;
0.0061099031;0.0077161324;
0.0062170944;0.0073350729;
0.0063242857;0.0050492631;
0.006431477;0.0067324606;
0.0065386683;0.0077366922;
0.0066458595;0.0078431373;
0.0067530508;0.0078431373;
0.0068602421;0.0078431373;
0.0069674334;0.0050325339;
0.0070746247;0.0071897006;
0.0071818159;0.0049877831;
0.0072890072;0.0071858481;
0.0073961985;0.0078431373;
0.0075033898;0.0075676261;
0.0076105811;0.0077855515;
0.0077177724;0.0076068929;
0.0078249636;0.007794888;
0.0079321549;0.0078431373;
0.0080393462;0.0078431373;
0.0081465375;0.010901666;
0.0082537288;0.0086534086;
0.0083609201;0.011090331;
0.0084681113;0.011764706;
0.0085753026;0.01168698;
0.0086824939;0.011752351;
0.0087896852;0.014922585;
0.0088968765;0.01887969;
0.0090040678;0.026079011;
0.009111259;0.017710472;
0.0092184503;0.015643587;
0.0093256416;0.012488155;
0.0094328329;0.011781853;
0.0095400242;0.011661322;
0.0096472155;0.011739456;
0.0097544067;0.0086490806;
0.009861598;0.010974516;
0.0099687893;0.0084620718;
0.010075981;0.0078431373;
0.010183172;0.0078431373;
0.010290363;0.0078431373;
0.010397554;0.0048327797;
0.010504746;0.0072578972;
0.010611937;0.0078431373;
0.010719128;0.0075144052;
0.01082632;0.0077759167;
0.010933511;0.0074729612;
0.011040702;0.0077687575;
0.011147893;0.0078431373;
0.011255085;0.0078431373;
0.011362276;0.0073896377;
0.011469467;0.0077548744;
0.011576659;0.010657111;
0.01168385;0.0083574427;
0.011791041;0.0078431373;
0.011898232;0.0078431373;
0.012005424;0.0072635638;
0.012112615;0.005011881;
0.012219806;0.006737735;
0.012326998;0.00772885;
0.012434189;0.0071787888;
0.01254138;0.0050726759;
0.012648571;0.0066766498;
0.012755763;0.0077167087;
0.012862954;0.0078431373;
0.012970145;0.0052669135;
0.013077337;0.007407003;
0.013184528;0.0078431373;
0.013291719;0.0078431373;
0.01339891;0.0078431373;
0.013506102;0.010326286;
0.013613293;0.011615736;
0.013720484;0.011764706;
0.013827675;0.010281715;
0.013934867;0.013938488;
0.014042058;0.013137739;
0.014149249;0.016315353;
0.014256441;0.016881745;
0.014363632;0.020517745;
0.014470823;0.019802751;
0.014578014;0.03287144;
0.014685206;0.02729491;
0.014792397;0.019373622;
0.014899588;0.017295435;
0.01500678;0.019445761;
0.015113971;0.019640584;
0.015221162;0.017428632;
0.015328353;0.02088042;
0.015435545;0.016442907;
0.015542736;0.015686275;
0.015649927;0.013584499;
0.015757119;0.011959868;
0.01586431;0.0083384166;
0.015971501;0.0078431373;
0.016078692;0.0098668967;
0.016185884;0.0075537183;
0.016293075;0.0077684351;
0.016400266;0.0078431373;
0.016507458;0.0063444701;
0.016614649;0.0076335628;
0.01672184;0.0097487837;
0.016829031;0.0062134573;
0.016936223;0.0094574576;
0.017043414;0.0080903492;
0.017150605;0.0078431373;
0.017257797;0.0078431373;
0.017364988;0.0061621474;
0.017472179;0.0058552755;
0.01757937;0.0058907119;
0.017686562;0.0076188126;
0.017793753;0.0060701152;
0.017900944;0.007616298;
0.018008136;0.0078431373;
0.018115327;0.0061978838;
0.018222518;0.0057768769;
0.018329709;0.0076117042;
0.018436901;0.0094274292;
0.018544092;0.0080318193;
0.018651283;0.0078431373;
0.018758474;0.0078431373;
0.018865666;0.0078431373;
0.018972857;0.0063611736;
0.019080048;0.0076736352;
0.01918724;0.0078431373;
0.019294431;0.0092632685;
0.019401622;0.0080015668;
0.019508813;0.0092218654;
0.019616005;0.0079943666;
0.019723196;0.0078431373;
0.019830387;0.010061241;
0.019937579;0.0093821128;
0.02004477;0.011520704;
0.020151961;0.011764706;
0.020259152;0.01299738;
0.020366344;0.011891877;
0.020473535;0.014126083;
0.020580726;0.013180267;
0.020687918;0.013030528;
0.020795109;0.01300619;
0.0209023;0.01322733;
0.021009491;0.0094219608;
0.021116683;0.010453986;
0.021223874;0.010620573;
0.021331065;0.0080904705;
0.021438257;0.0078431373;
0.021545448;0.010446207;
0.021652639;0.0090472015;
0.02175983;0.007930347;
0.021867022;0.0078431373;
0.021974213;0.0078431373;
0.022081404;0.0078431373;
0.022188596;0.0078431373;
0.022295787;0.0078431373;
0.022402978;0.0078431373;
0.022510169;0.0078431373;
0.022617361;0.010691528;
0.022724552;0.0080881824;
0.022831743;0.0078431373;
0.022938935;0.0078431373;
0.023046126;0.0078431373;
0.023153317;0.0078431373;
0.023260508;0.0072124577;
0.0233677;0.007794417;
0.023474891;0.0078431373;
0.023582082;0.0078431373;
0.023689274;0.023872195;
0.023796465;0.012721155;
0.023903656;0.024354967;
0.024010847;0.018266077;
0.024118039;0.023123267;
0.02422523;0.035990974;
0.024332421;0.037024024;
0.024439612;0.027710821;
0.024546804;0.031816328;
0.024653995;0.045401174;
0.024761186;0.048450725;
0.024868378;0.22914119;
0.024975569;0.10018418;
0.02508276;0.06710094;
0.025189951;0.059633005;
0.025297143;0.17502669;
0.025404334;0.20675147;
0.025511525;0.20404115;
0.025618717;0.24610237;
0.025725908;0.21257882;
0.025833099;0.13266144;
0.02594029;0.084383753;
0.026047482;0.082100171;
0.026154673;0.075025308;
0.026261864;0.11160916;
0.026369056;0.087767793;
0.026476247;0.075451122;
0.026583438;0.063449272;
0.026690629;0.065918706;
0.026797821;0.083983725;
0.026905012;0.041327754;
0.027012203;0.020717593;
0.027119395;0.016254166;
0.027226586;0.0084430698;
0.027333777;0.011593544;
0.027440968;0.0082779105;
0.02754816;0.0078562802;
0.027655351;0.0081452774;
0.027762542;0.011283098;
0.027869734;0.0083445835;
0.027976925;0.0078595046;
0.028084116;0.0078431373;
0.028191307;0.0078431373;
0.028298499;0.0078431373;
0.02840569;0.0078431373;
0.028512881;0.0078431373;
0.028620073;0.0078431373;
0.028727264;0.0078431373;
0.028834455;0.0078431373;
0.028941646;0.0078431373;
0.029048838;0.0078431373;
0.029156029;0.0084777714;
0.02926322;0.0078656941;
0.029370411;0.0085258511;
0.029477603;0.0078662176;
0.029584794;0.011643622;
0.029691985;0.015568114;
0.029799177;0.016465583;
0.029906368;0.011900711;
0.030013559;0.017232532;
0.03012075;0.022511903;
0.030227942;0.040842801;
0.030335133;0.041288071;
0.030442324;0.058942612;
0.030549516;0.050241646;
0.030656707;0.081527537;
0.030763898;0.15565669;
0.030871089;0.20472687;
0.030978281;0.50478241;
0.031085472;0.47500698;
0.031192663;0.22793793;
0.031299855;0.36859835;
0.031407046;0.2348036;
0.031514237;0.17121485;
0.031621428;0.24327237;
0.03172862;0.15111347;
0.031835811;0.13345415;
0.031943002;0.10744632;
0.032050194;0.058192319;
0.032157385;0.083166533;
0.032264576;0.060305702;
0.032371767;0.033309052;
0.032478959;0.039459036;
0.03258615;0.035060798;
0.032693341;0.035293335;
0.032800533;0.024156557;
0.032907724;0.021139981;
0.033014915;0.014875092;
0.033122106;0.017228815;
0.033229298;0.019594903;
0.033336489;0.01410667;
0.03344368;0.0094920396;
0.033550872;0.01010796;
0.033658063;0.0095236411;
0.033765254;0.0078462086;
0.033872445;0.0095690538;
0.033979637;0.010012494;
0.034086828;0.0096197167;
0.034194019;0.0099614482;
0.03430121;0.0078506834;
0.034408402;0.011769643;
0.034515593;0.013632078;
0.034622784;0.011781544;
0.034729976;0.015753141;
0.034837167;0.013772497;
0.034944358;0.019666349;
0.035051549;0.025649327;
0.035158741;0.023886411;
0.035265932;0.039103364;
0.035373123;0.045475271;
0.035480315;0.051493365;
0.035587506;0.076687244;
0.035694697;0.13685397;
0.035801888;0.46277728;
0.03590908;0.30940956;
0.036016271;0.21613924;
0.036123462;0.36970005;
0.036230654;0.29573289;
0.036337845;0.31751416;
0.036445036;0.57035833;
0.036552227;0.47775931;
0.036659419;0.36633509;
0.03676661;0.62011848;
0.036873801;0.78591304;
0.036980993;0.61056365;
0.037088184;0.58626563;
0.037195375;0.51332058;
