211 334 0 0.406659 360.419 4.74297e-15 1.33515e-66 360.826 -1.46784
212 416 0 0.408945 360.388 5.16075e-15 1.52009e-66 360.797 2.70655
213 360 0 0.411243 360.357 5.61481e-15 1.73055e-66 360.768 -0.0404766
214 387 0 0.413553 360.325 6.10826e-15 1.97004e-66 360.739 1.33493
215 356 0 0.415875 360.294 6.64445e-15 2.24256e-66 360.709 -0.249597
216 327 0 0.418209 360.262 7.22703e-15 2.55263e-66 360.68 -1.8625
217 382 0 0.420555 360.229 7.85997e-15 2.90543e-66 360.65 1.09236
218 363 0 0.422912 360.197 8.54755e-15 3.30681e-66 360.62 0.124921
219 356 0 0.425282 360.164 9.29441e-15 3.76343e-66 360.59 -0.243253
220 365 0 0.427664 360.132 1.01056e-14 4.28288e-66 360.559 0.232439
221 386 0 0.430058 360.099 1.09866e-14 4.87376e-66 360.529 1.29646
222 365 0 0.432465 360.065 1.19432e-14 5.54586e-66 360.498 0.235659
223 386 0 0.434884 360.032 1.29819e-14 6.31031e-66 360.467 1.29961
224 359 0 0.437315 359.998 1.41097e-14 7.17974e-66 360.435 -0.0757574
225 346 0 0.439759 359.964 1.5334e-14 8.16853e-66 360.404 -0.774359
226 355 0 0.442215 359.93 1.6663e-14 9.293e-66 360.372 -0.285128
227 339 0 0.444683 359.896 1.81055e-14 1.05717e-65 360.34 -1.15905
228 349 0 0.447165 359.861 1.96711e-14 1.20257e-65 360.308 -0.605315
229 357 0 0.449659 359.826 2.13701e-14 1.36789e-65 360.276 -0.17338
230 355 0 0.452165 359.791 2.32136e-14 1.55586e-65 360.243 -0.27829
231 366 0 0.454685 359.756 2.52138e-14 1.76956e-65 360.211 0.302613
232 356 0 0.457217 359.721 2.73838e-14 2.0125e-65 360.178 -0.22142
233 356 0 0.459762 359.685 2.97378e-14 2.28868e-65 360.145 -0.219663
234 344 0 0.46232 359.649 3.22912e-14 2.60261e-65 360.111 -0.868661
235 359 0 0.464891 359.613 3.50606e-14 2.95945e-65 360.078 -0.0568792
236 344 0 0.467475 359.576 3.80639e-14 3.36503e-65 360.044 -0.865032
237 331 0 0.470073 359.54 4.13207e-14 3.826e-65 360.01 -1.59453
238 364 0 0.472683 359.503 4.4852e-14 4.34987e-65 359.976 0.210924
239 342 0 0.475307 359.466 4.86805e-14 4.94521e-65 359.941 -0.970162
240 337 0 0.477944 359.429 5.28309e-14 5.62173e-65 359.907 -1.24782
241 360 0 0.480594 359.391 5.73298e-14 6.39045e-65 359.872 0.00674187
242 342 0 0.483258 359.354 6.22061e-14 7.2639e-65 359.837 -0.964519
243 348 0 0.485936 359.316 6.74909e-14 8.25629e-65 359.802 -0.632648
244 365 0 0.488626 359.278 7.32178e-14 9.38375e-65 359.766 0.273934
245 342 0 0.491331 359.24 7.94234e-14 1.06646e-64 359.731 -0.958777
246 344 0 0.494049 359.201 8.61468e-14 1.21196e-64 359.695 -0.846222
247 340 0 0.496781 359.162 9.34308e-14 1.37725e-64 359.659 -1.06616
248 352 0 0.499527 359.123 1.01321e-13 1.56498e-64 359.623 -0.406299
249 356 0 0.502286 359.084 1.09868e-13 1.77822e-64 359.586 -0.19008
250 318 0 0.50506 359.045 1.19124e-13 2.0204e-64 359.55 -2.33
251 374 0 0.507847 359.005 1.29148e-13 2.29543e-64 359.513 0.749107
252 379 0 0.510648 358.965 1.40003e-13 2.60777e-64 359.476 1.00288
253 359 0 0.513464 358.925 1.51756e-13 2.96245e-64 359.439 -0.023153
254 333 0 0.516294 358.885 1.64481e-13 3.36519e-64 359.401 -1.44678
255 394 0 0.519138 358.844 1.78256e-13 3.82248e-64 359.364 1.74496
256 349 0 0.521996 358.804 1.93166e-13 4.34167e-64 359.326 -0.552724
257 359 0 0.524869 358.763 2.09304e-13 4.93111e-64 359.288 -0.0151838
258 306 0 0.527756 358.722 2.2677e-13 5.60028e-64 359.249 -3.04407
259 351 0 0.530657 358.68 2.4567e-13 6.35992e-64 359.211 -0.438269
260 358 0 0.533573 358.639 2.6612e-13 7.22221e-64 359.172 -0.0619586
261 365 0 0.536504 358.597 2.88246e-13 8.20096e-64 359.133 0.307069
262 382 0 0.539449 358.555 3.12183e-13 9.31186e-64 359.094 1.17195
263 329 0 0.542409 358.513 3.38076e-13 1.05727e-63 359.055 -1.65699
264 360 0 0.545384 358.47 3.66083e-13 1.20036e-63 359.016 0.0518807
265 327 0 0.548374 358.428 3.96372e-13 1.36274e-63 358.976 -1.76827
266 348 0 0.551379 358.385 4.29129e-13 1.547e-63 358.936 -0.586235
267 303 0 0.554398 358.342 4.64549e-13 1.75608e-63 358.896 -3.21114
268 364 0 0.557433 358.298 5.02846e-13 1.99332e-63 358.856 0.269633
269 348 0 0.560483 358.255 5.4425e-13 2.26248e-63 358.815 -0.579758
