146 357 3.13237e-193 1.06888e-14 9.86534 3.4984e-47 373.134 7.15814e-21 383 -1.37604
147 373 4.04745e-193 1.15136e-14 9.90216 3.86408e-47 373.363 9.70554e-21 383.265 -0.531509
148 414 5.22949e-193 1.2401e-14 9.9391 4.26781e-47 373.592 1.31473e-20 383.531 1.49749
149 348 6.75624e-193 1.33559e-14 9.97615 4.7135e-47 373.82 1.77931e-20 383.796 -1.91886
150 399 8.72808e-193 1.43833e-14 10.0133 5.20551e-47 374.048 2.40582e-20 384.061 0.747886
151 396 1.12746e-192 1.54886e-14 10.0506 5.74863e-47 374.275 3.24992e-20 384.326 0.586644
152 388 1.4563e-192 1.66776e-14 10.088 6.34813e-47 374.503 4.3861e-20 384.591 0.173081
153 388 1.88092e-192 1.79565e-14 10.1256 7.00984e-47 374.73 5.91401e-20 384.855 0.159649
154 380 2.42917e-192 1.93321e-14 10.1632 7.74019e-47 374.956 7.96678e-20 385.12 -0.262635
155 374 3.137e-192 2.08115e-14 10.201 8.54625e-47 375.183 1.07221e-19 385.384 -0.588649
156 348 4.05078e-192 2.24025e-14 10.2389 9.43584e-47 375.409 1.4417e-19 385.648 -2.01814
157 390 5.23036e-192 2.41134e-14 10.2769 1.04176e-46 375.635 1.93673e-19 385.912 0.20701
158 388 6.75293e-192 2.59531e-14 10.315 1.15009e-46 375.861 2.59931e-19 386.176 0.0926208
159 358 8.7181e-192 2.7931e-14 10.3533 1.26964e-46 376.086 3.48534e-19 386.439 -1.50305
160 379 1.12543e-191 3.00575e-14 10.3917 1.40155e-46 376.311 4.66907e-19 386.702 -0.395649
161 358 1.45273e-191 3.23435e-14 10.4302 1.5471e-46 376.535 6.24902e-19 386.966 -1.53088
162 363 1.87508e-191 3.48008e-14 10.4688 1.70769e-46 376.76 8.35585e-19 387.229 -1.27167
163 391 2.42004e-191 3.7442e-14 10.5075 1.88486e-46 376.984 1.11626e-18 387.491 0.177434
164 393 3.12316e-191 4.02808e-14 10.5464 2.08033e-46 377.208 1.48984e-18 387.754 0.26462
165 397 4.03027e-191 4.33316e-14 10.5854 2.29596e-46 377.431 1.9866e-18 388.017 0.450866
166 388 5.20047e-191 4.661e-14 10.6245 2.53383e-46 377.654 2.64654e-18 388.279 -0.0141564
167 390 6.70994e-191 5.01328e-14 10.6637 2.79622e-46 377.877 3.52244e-18 388.541 0.0738818
168 372 8.65692e-191 5.3918e-14 10.7031 3.08565e-46 378.1 4.68388e-18 388.803 -0.871188
169 371 1.1168e-190 5.79846e-14 10.7425 3.40489e-46 378.322 6.22251e-18 389.065 -0.937868
170 387 1.44065e-190 6.23534e-14 10.7821 3.75699e-46 378.544 8.25891e-18 389.326 -0.118246
171 385 1.85827e-190 6.70464e-14 10.8219 4.14532e-46 378.766 1.09516e-17 389.588 -0.233803
172 408 2.39677e-190 7.20874e-14 10.8617 4.57359e-46 378.987 1.45087e-17 389.849 0.898621
173 431 3.0911e-190 7.75017e-14 10.9017 5.04587e-46 379.208 1.92033e-17 390.11 1.96961
174 386 3.98629e-190 8.33165e-14 10.9418 5.56669e-46 379.429 2.53935e-17 390.371 -0.222457
175 406 5.14034e-190 8.95611e-14 10.982 6.14099e-46 379.649 3.35479e-17 390.631 0.762739
176 393 6.62802e-190 9.62666e-14 11.0224 6.77423e-46 379.869 4.42799e-17 390.892 0.106349
177 360 8.54563e-190 1.03467e-13 11.0629 7.47245e-46 380.089 5.83908e-17 391.152 -1.64185
178 371 1.10172e-189 1.11197e-13 11.1035 8.24227e-46 380.309 7.69271e-17 391.412 -1.05974
179 399 1.42027e-189 1.19496e-13 11.1442 9.091e-46 380.528 1.01254e-16 391.672 0.366859
180 365 1.83077e-189 1.28405e-13 11.1851 1.00267e-45 380.747 1.3315e-16 391.932 -1.40967
181 424 2.35976e-189 1.37968e-13 11.2261 1.10582e-45 380.965 1.74931e-16 392.191 1.54477
182 399 3.04138e-189 1.48233e-13 11.2672 1.21953e-45 381.183 2.2961e-16 392.451 0.327879
183 407 3.91959e-189 1.59249e-13 11.3085 1.34487e-45 381.401 3.01101e-16 392.71 0.70834
184 406 5.05103e-189 1.71072e-13 11.3498 1.48302e-45 381.619 3.94486e-16 392.969 0.646729
185 399 6.50859e-189 1.83759e-13 11.3913 1.6353e-45 381.836 5.16354e-16 393.228 0.288983
186 386 8.38615e-189 1.97372e-13 11.433 1.80314e-45 382.053 6.75243e-16 393.486 -0.381036
187 388 1.08046e-188 2.11979e-13 11.4747 1.98811e-45 382.27 8.82207e-16 393.745 -0.291638
188 401 1.39194e-188 2.27649e-13 11.5166 2.19196e-45 382.486 1.15154e-15 394.003 0.349422
189 381 1.79308e-188 2.4446e-13 11.5586 2.41661e-45 382.702 1.5017e-15 394.261 -0.679375
190 437 2.30966e-188 2.62494e-13 11.6008 2.66416e-45 382.918 1.95652e-15 394.519 2.03215
191 395 2.97486e-188 2.81836e-13 11.6431 2.93694e-45 383.133 2.54674e-15 394.776 0.011251
192 375 3.83135e-188 3.02582e-13 11.6855 3.23751e-45 383.348 3.31193e-15 395.034 -1.03454
193 387 4.93408e-188 3.24832e-13 11.728 3.56868e-45 383.563 4.30303e-15 395.291 -0.421463
194 404 6.35374e-188 3.48691e-13 11.7707 3.93355e-45 383.778 5.58555e-15 395.548 0.42049
195 409 8.18126e-188 3.74276e-13 11.8135 4.33554e-45 383.992 7.2436e-15 395.805 0.652443
196 418 1.05337e-187 4.01709e-13 11.8565 4.7784e-45 384.205 9.38512e-15 396.062 1.07303
197 438 1.35615e-187 4.31121e-13 11.8996 5.26626e-45 384.419 1.21485e-14 396.318 1.99162
198 389 1.74584e-187 4.62652e-13 11.9428 5.80368e-45 384.632 1.5711e-14 396.575 -0.384054
199 395 2.24734e-187 4.96453e-13 11.9861 6.39566e-45 384.845 2.02993e-14 396.831 -0.0921208
200 408 2.89268e-187 5.32684e-13 12.0296 7.04771e-45 385.057 2.62032e-14 397.087 0.540283
201 382 3.72308e-187 5.71517e-13 12.0732 7.7659e-45 385.269 3.3793e-14 397.343 -0.784994
202 405 4.7915e-187 6.13137e-13 12.1169 8.55689e-45 385.481 4.35408e-14 397.598 0.367802
203 413 6.16609e-187 6.57739e-13 12.1608 9.42804e-45 385.693 5.60483e-14 397.853 0.745311
204 381 7.93444e-187 7.05534e-13 12.2048 1.03874e-44 385.904 7.20819e-14 398.109 -0.876504
205 375 1.02092e-186 7.56747e-13 12.249 1.14439e-44 386.115 9.26162e-14 398.364 -1.20649
206 417 1.31351e-186 8.11617e-13 12.2932 1.26073e-44 386.325 1.1889e-13 398.618 0.900149
207 421 1.68984e-186 8.70402e-13 12.3377 1.38884e-44 386.535 1.52476e-13 398.873 1.0784
208 450 2.17383e-186 9.33376e-13 12.3822 1.52989e-44 386.745 1.95368e-13 399.127 2.39816
209 394 2.79624e-186 1.00083e-12 12.4269 1.6852e-44 386.955 2.50094e-13 399.382 -0.271122
210 395 3.59659e-186 1.07309e-12 12.4717 1.85619e-44 387.164 3.19853e-13 399.636 -0.233243
211 400 4.62568e-186 1.15047e-12 12.5167 2.04444e-44 387.373 4.08691e-13 399.889 0.0055289
212 413 5.94879e-186 1.23335e-12 12.5618 2.25168e-44 387.581 5.21719e-13 400.143 0.63265
213 403 7.64981e-186 1.3221e-12 12.607 2.47982e-44 387.789 6.6539e-13 400.396 0.129692
214 426 9.83651e-186 1.41713e-12 12.6524 2.73096e-44 387.997 8.47837e-13 400.65 1.22823
215 404 1.26473e-185 1.51888e-12 12.6979 3.0074e-44 388.205 1.07931e-12 400.903 0.154098
216 402 1.62602e-185 1.62781e-12 12.7436 3.31167e-44 388.412 1.3727e-12 401.155 0.04212
217 430 2.09036e-185 1.74444e-12 12.7894 3.64657e-44 388.619 1.74423e-12 401.408 1.37882
218 439 2.68711e-185 1.86928e-12 12.8353 4.01516e-44 388.825 2.21427e-12 401.661 1.78212
219 390 3.45396e-185 2.0029e-12 12.8814 4.42081e-44 389.031 2.80836e-12 401.913 -0.603226
220 426 4.43933e-185 2.14592e-12 12.9276 4.86723e-44 389.237 3.55854e-12 402.165 1.15482
221 432 5.70541e-185 2.29899e-12 12.9739 5.35849e-44 389.443 4.50494e-12 402.417 1.42333
222 405 7.33202e-185 2.46279e-12 13.0204 5.89907e-44 389.648 5.69775e-12 402.668 0.115866
223 426 9.4217e-185 2.63808e-12 13.067 6.49391e-44 389.853 7.19971e-12 402.92 1.11825
224 440 1.21061e-184 2.82562e-12 13.1138 7.14841e-44 390.057 9.08917e-12 403.171 1.75576
225 455 1.55541e-184 3.02628e-12 13.1607 7.86853e-44 390.261 1.14638e-11 403.422 2.41802
226 403 1.99828e-184 3.24096e-12 13.2078 8.66081e-44 390.465 1.44455e-11 403.673 -0.0335108
227 415 2.56706e-184 3.4706e-12 13.255 9.53245e-44 390.668 1.81859e-11 403.923 0.543732
228 428 3.29749e-184 3.71625e-12 13.3023 1.04913e-43 390.871 2.28735e-11 404.174 1.15168
229 400 4.23544e-184 3.97899e-12 13.3498 1.15462e-43 391.074 2.87427e-11 404.424 -0.221199
230 394 5.4398e-184 4.25999e-12 13.3974 1.27065e-43 391.277 3.60844e-11 404.674 -0.537748
231 408 6.98611e-184 4.5605e-12 13.4452 1.39829e-43 391.479 4.52595e-11 404.924 0.152295
232 445 8.97132e-184 4.88186e-12 13.4931 1.53867e-43 391.68 5.67148e-11 405.173 1.88796
233 418 1.15198e-183 5.22547e-12 13.5411 1.69308e-43 391.882 7.10036e-11 405.423 0.615171
234 433 1.47912e-183 5.59286e-12 13.5893 1.8629e-43 392.083 8.881e-11 405.672 1.3133
235 408 1.89902e-183 5.98564e-12 13.6377 2.04966e-43 392.283 1.10979e-10 405.921 0.102926
236 386 2.43795e-183 6.40554e-12 13.6862 2.25504e-43 392.484 1.38553e-10 406.17 -1.02661
237 358 3.12959e-183 6.85439e-12 13.7348 2.4809e-43 392.684 1.72818e-10 406.418 -2.55899
238 387 4.01715e-183 7.33416e-12 13.7836 2.72926e-43 392.883 2.15358e-10 406.667 -0.999717
239 438 5.15606e-183 7.84692e-12 13.8325 3.00235e-43 393.082 2.68119e-10 406.915 1.4853
240 386 6.61738e-183 8.39493e-12 13.8816 3.30261e-43 393.281 3.33498e-10 407.163 -1.07716
241 415 8.49224e-183 8.98054e-12 13.9308 3.63275e-43 393.48 4.14434e-10 407.411 0.372547
242 412 1.08975e-182 9.6063e-12 13.9802 3.99571e-43 393.678 5.14535e-10 407.658 0.213905
243 443 1.3983e-182 1.02749e-11 14.0297 4.39475e-43 393.876 6.38222e-10 407.906 1.66739
244 401 1.79408e-182 1.09893e-11 14.0793 4.83342e-43 394.073 7.90907e-10 408.153 -0.357188
245 432 2.30171e-182 1.17524e-11 14.1291 5.31564e-43 394.27 9.79212e-10 408.4 1.13547
246 449 2.95277e-182 1.25676e-11 14.1791 5.84571e-43 394.467 1.21123e-09 408.646 1.90441
247 442 3.78771e-182 1.34384e-11 14.2292 6.42836e-43 394.664 1.49683e-09 408.893 1.57475
248 423 4.85838e-182 1.43685e-11 14.2795 7.06878e-43 394.86 1.84805e-09 409.139 0.673937
249 401 6.23124e-182 1.53618e-11 14.3299 7.77265e-43 395.055 2.27958e-09 409.385 -0.41874
250 387 7.99147e-182 1.64225e-11 14.3804 8.54623e-43 395.251 2.80926e-09 409.631 -1.15041
251 415 1.02482e-181 1.75552e-11 14.4311 9.39638e-43 395.446 3.45881e-09 409.877 0.251486
252 415 1.31412e-181 1.87647e-11 14.482 1.03307e-42 395.64 4.2546e-09 410.122 0.239437
253 427 1.68497e-181 2.0056e-11 14.533 1.13573e-42 395.835 5.22863e-09 410.368 0.8049
254 395 2.16032e-181 2.14347e-11 14.5841 1.24855e-42 396.029 6.4197e-09 410.613 -0.785556
255 403 2.76956e-181 2.29064e-11 14.6354 1.37251e-42 396.222 7.87478e-09 410.857 -0.391408
256 438 3.55036e-181 2.44773e-11 14.6869 1.50871e-42 396.415 9.65072e-09 411.102 1.28523
257 435 4.55096e-181 2.61541e-11 14.7385 1.65835e-42 396.608 1.18162e-08 411.347 1.1341
258 395 5.83314e-181 2.79437e-11 14.7902 1.82276e-42 396.8 1.44542e-08 411.591 -0.83477
259 441 7.476e-181 2.98536e-11 14.8421 2.00338e-42 396.993 1.76647e-08 411.835 1.38882
260 430 9.58087e-181 3.18916e-11 14.8942 2.20179e-42 397.184 2.15683e-08 412.078 0.864252
261 446 1.22775e-180 3.40663e-11 14.9464 2.41976e-42 397.376 2.63102e-08 412.322 1.5947
262 442 1.57319e-180 3.63866e-11 14.9988 2.65918e-42 397.567 3.20648e-08 412.565 1.40006
263 438 2.01568e-180 3.88622e-11 15.0513 2.92216e-42 397.757 3.90419e-08 412.809 1.20369
264 432 2.58244e-180 4.1503e-11 15.104 3.21101e-42 397.948 4.7493e-08 413.052 0.91166
265 407 3.30832e-180 4.43201e-11 15.1568 3.52825e-42 398.137 5.772e-08 413.294 -0.311993
266 405 4.23793e-180 4.73249e-11 15.2098 3.87667e-42 398.327 7.00842e-08 413.537 -0.424194
267 384 5.42835e-180 5.05298e-11 15.2629 4.25931e-42 398.516 8.5018e-08 413.779 -1.51965
268 461 6.95265e-180 5.39477e-11 15.3162 4.67951e-42 398.705 1.03038e-07 414.021 2.18803
269 429 8.90433e-180 5.75926e-11 15.3697 5.14093e-42 398.893 1.24763e-07 414.263 0.71151
270 411 1.1403e-179 6.14792e-11 15.4233 5.64761e-42 399.081 1.50927e-07 414.505 -0.17287
271 433 1.46019e-179 6.56234e-11 15.4771 6.20395e-42 399.269 1.8241e-07 414.746 0.877229
272 446 1.86967e-179 7.00417e-11 15.531 6.81479e-42 399.456 2.20255e-07 414.987 1.4685
273 425 2.39381e-179 7.4752e-11 15.5851 7.48544e-42 399.643 2.65705e-07 415.228 0.473998
274 401 3.06466e-179 7.97732e-11 15.6393 8.22174e-42 399.83 3.20237e-07 415.469 -0.722551
275 398 3.92322e-179 8.51255e-11 15.6937 9.03006e-42 400.016 3.85603e-07 415.71 -0.887704
