141 364 0 0 133.223 9.3202e-072 0.00258545 4.72101 3.22368e-160 3.0438e-036 254.743 392.69 -1.50375
142 400 0 0 131.974 9.87111e-072 0.0025955 4.74781 7.48634e-160 3.36737e-036 254.808 391.532 0.423403
143 383 0 0 130.734 1.04545e-071 0.00260558 4.77475 1.73689e-159 3.72512e-036 254.873 390.384 -0.377306
144 398 0 0 129.504 1.10722e-071 0.0026157 4.80181 4.02587e-159 4.12064e-036 254.937 389.246 0.438802
145 389 0 0 128.284 1.17263e-071 0.00262586 4.829 9.32247e-159 4.55788e-036 255.002 388.118 0.0447386
146 379 0 0 127.074 1.2419e-071 0.00263606 4.85632 2.15669e-158 5.04122e-036 255.066 386.999 -0.410882
147 363 0 0 125.873 1.31524e-071 0.00264629 4.88376 4.98457e-158 5.57549e-036 255.131 385.89 -1.20142
148 345 0 0 124.682 1.3929e-071 0.00265656 4.91134 1.15094e-157 6.16601e-036 255.195 384.791 -2.14226
149 404 0 0 123.5 1.47513e-071 0.00266687 4.93904 2.65499e-157 6.81868e-036 255.259 383.701 1.00992
150 407 0 0 122.328 1.5622e-071 0.00267721 4.96688 6.11866e-157 7.53999e-036 255.323 382.621 1.20844
151 356 0 0 121.166 1.6544e-071 0.0026876 4.99484 1.40875e-156 8.3371e-036 255.386 381.55 -1.35413
152 363 0 0 120.013 1.75201e-071 0.00269802 5.02294 3.2404e-156 9.21795e-036 255.45 380.488 -0.917891
153 357 0 0 118.869 1.85537e-071 0.00270848 5.05117 7.44639e-156 1.01913e-035 255.513 379.436 -1.18744
154 390 0 0 117.735 1.96481e-071 0.00271898 5.07952 1.70953e-155 1.12667e-035 255.576 378.393 0.587744
155 418 0 0 116.609 2.08068e-071 0.00272951 5.10801 3.92098e-155 1.24548e-035 255.639 377.359 1.98781
156 377 0 0 115.493 2.20336e-071 0.00274009 5.13664 8.98453e-155 1.37675e-035 255.702 376.335 0.0342709
157 371 0 0 114.386 2.33326e-071 0.0027507 5.16539 2.05675e-154 1.52176e-035 255.765 375.319 -0.224233
158 373 0 0 113.288 2.47078e-071 0.00276136 5.19428 4.70383e-154 1.68194e-035 255.827 374.312 -0.0679584
159 355 0 0 112.199 2.61639e-071 0.00277205 5.22331 1.07475e-153 1.85888e-035 255.89 373.315 -0.972056
160 341 0 0 111.119 2.77055e-071 0.00278278 5.25246 2.45327e-153 2.05431e-035 255.952 372.326 -1.69641
