# exported by fityk 0.8.7
#11-X:x	11-X:y	11-X:s	11-X:F(x)	11-X:%_1(x)	11-X:%_2(x)	11-X:%_4(x)	11-X:a
6.3	70	8.3666	55.7995	2.90958	2.99322e-057	52.8899	1
6.31	62	7.87401	55.1289	3.18689	8.11845e-057	51.942	1
6.33	59	7.68115	53.841	3.81633	5.90641e-056	50.0246	1
6.35	67	8.18535	52.6443	4.55895	4.23398e-055	48.0854	1
6.36	79	8.88819	52.0884	4.97825	1.12734e-054	47.1101	1
6.38	65	8.06226	51.0785	5.92525	7.90393e-054	45.1533	1
6.39	87	9.32738	50.632	6.45838	2.08127e-053	44.1736	1
6.41	54	7.34847	49.8755	7.65885	1.42719e-052	42.2166	1
6.42	59	7.68115	49.5738	8.3327	3.71664e-052	41.2411	1
6.44	62	7.87401	49.1459	9.84546	2.49269e-051	39.3004	1
6.46	73	8.544	48.9835	11.6045	1.64726e-050	37.379	1
6.47	74	8.60233	49.0145	12.5871	4.21113e-050	36.4275	1
6.49	66	8.12404	49.3283	14.7817	2.7218e-049	34.5466	1
6.5	65	8.06226	49.6226	16.004	6.88138e-049	33.6186	1
6.52	60	7.74597	50.5166	18.7258	4.35007e-048	31.7908	1
6.54	67	8.18535	51.8616	21.857	2.70952e-047	30.0046	1
6.55	60	7.74597	52.7207	23.5923	6.72484e-047	29.1284	1
6.57	70	8.3666	54.8492	27.4367	4.09678e-046	27.4125	1
6.58	66	8.12404	56.1344	29.5608	1.00557e-045	26.5736	1
6.6	68	8.24621	59.1883	34.2522	5.99154e-045	24.9361	1
6.61	58	7.61577	60.9745	36.8364	1.45442e-044	24.1381	1
6.63	60	7.74597	65.1119	42.5265	8.47577e-044	22.5853	1
6.65	62	7.87401	70.0678	48.976	4.8668e-043	21.0918	1
6.66	61	7.81025	72.8784	52.5107	1.15975e-042	20.3678	1
6.68	71	8.42615	79.2194	60.2533	6.51319e-042	18.966	1
6.69	63	7.93725	82.7724	64.4838	1.53497e-041	18.2886	1
6.71	77	8.77496	90.7024	73.7216	8.43122e-041	16.9808	1
6.73	86	9.27362	99.8136	84.0774	4.56307e-040	15.7362	1
6.74	91	9.53939	104.844	89.7065	1.05568e-039	15.1376	1
6.76	83	9.11043	115.922	101.934	5.58809e-039	13.9877	1
6.77	93	9.64365	121.996	108.56	1.27856e-038	13.4362	1
6.79	109	10.4403	135.286	122.906	6.61934e-038	12.3797	1
6.8	118	10.8628	142.53	130.656	1.4978e-037	11.8745	1
6.82	137	11.7047	158.291	147.382	7.58423e-037	10.9093	1
6.84	109	10.4403	175.848	165.844	3.78396e-036	10.0032	1
6.85	167	12.9228	185.337	175.765	8.40532e-036	9.57188	1
6.87	140	11.8322	205.811	197.06	4.1016e-035	8.75158	1
6.88	182	13.4907	216.827	208.465	9.01038e-035	8.36215	1
6.9	196	14	240.492	232.868	4.30036e-034	7.62348	1
6.91	204	14.2829	253.17	245.896	9.3428e-034	7.27373	1
6.93	217	14.7309	280.289	273.677	4.36117e-033	6.61209	1
6.95	261	16.1555	309.854	303.855	2.00588e-032	5.99907	1
6.96	317	17.8045	325.587	319.877	4.27806e-032	5.71009	1
6.98	382	19.5448	359.017	353.851	1.92447e-031	5.16575	1
6.99	365	19.105	376.738	371.828	4.05916e-031	4.90982	1
7.01	416	20.3961	414.247	409.818	1.78593e-030	4.42896	1
7.03	475	21.7945	454.575	450.588	7.7423e-030	3.98752	1
7.04	531	23.0434	475.818	472.037	1.60311e-029	3.78085	1
7.06	564	23.7487	520.495	517.101	6.79724e-029	3.39418	1
7.07	590	24.2899	543.94	540.727	1.3919e-028	3.21362	1
7.09	612	24.7386	593.061	590.184	5.77219e-028	2.87665	1
7.1	851	29.1719	618.74	616.02	1.16896e-027	2.71969	1
7.12	715	26.7395	672.335	669.907	4.74127e-027	2.42749	1
7.14	809	28.4429	728.896	726.733	1.89482e-026	2.16252	1
7.15	920	30.3315	758.276	756.237	3.76699e-026	2.03961	1
7.17	1037	32.2025	819.2	817.388	1.47242e-025	1.81173	1
7.18	991	31.4802	850.723	849.017	2.89494e-025	1.7063	1
7.2	1110	33.3167	915.83	914.319	1.10672e-024	1.51129	1
7.22	1254	35.4119	983.579	982.243	4.16884e-024	1.336	1
7.23	1255	35.426	1018.4	1017.14	8.04626e-024	1.25522	1
7.25	1273	35.6791	1089.82	1088.72	2.96438e-023	1.10643	1
7.26	1486	38.5487	1126.38	1125.34	5.65841e-023	1.03803	1
7.28	1456	38.1576	1201.03	1200.12	2.03891e-022	0.912346	1
7.29	1645	40.5586	1239.08	1238.22	3.84893e-022	0.854713	1
7.31	1586	39.8246	1316.43	1315.68	1.35646e-021	0.749057	1
7.33	1676	40.939	1395.24	1394.58	4.71032e-021	0.6552	1
7.34	1761	41.9643	1435.09	1434.48	8.72896e-021	0.612335	1
7.36	1939	44.0341	1515.48	1514.95	2.96462e-020	0.534064	1
7.37	1640	40.4969	1555.93	1555.43	5.4333e-020	0.498405	1
7.39	1907	43.6692	1637.12	1636.69	1.80482e-019	0.433443	1
7.41	1902	43.6119	1718.36	1717.99	5.90719e-019	0.376224	1
7.42	1907	43.6692	1758.88	1758.53	1.06278e-018	0.350259	1
7.44	2019	44.9333	1839.44	1839.14	3.40216e-018	0.303144	1
7.45	1973	44.4185	1879.38	1879.1	6.05342e-018	0.281816	1
7.47	2194	46.8402	1958.29	1958.05	1.89529e-017	0.243204	1
7.48	1998	44.699	1997.16	1996.94	3.33505e-017	0.225767	1
7.5	1939	44.0341	2073.43	2073.24	1.02127e-016	0.194273	1
7.52	2166	46.5403	2147.38	2147.21	3.08144e-016	0.16685	1
7.53	2012	44.8553	2183.34	2183.19	5.32295e-016	0.154515	1
7.55	2060	45.3872	2252.95	2252.82	1.57083e-015	0.132322	1
7.56	2080	45.607	2286.5	2286.38	2.68355e-015	0.122363	1
7.58	2082	45.6289	2350.79	2350.68	7.74552e-015	0.104485	1
7.6	2096	45.7821	2411	2410.91	2.20276e-014	0.0890484	1
7.61	2308	48.0416	2439.45	2439.37	3.69417e-014	0.0821481	1
7.63	1996	44.6766	2492.8	2492.73	1.02754e-013	0.0698094	1
7.64	2124	46.0869	2517.6	2517.54	1.70423e-013	0.0643071	1
7.66	2094	45.7602	2563.26	2563.21	4.63632e-013	0.0544905	1
7.67	2216	47.0744	2584.04	2583.99	7.60478e-013	0.0501232	1
7.69	2122	46.0652	2621.29	2621.25	2.02346e-012	0.0423493	1
7.71	2004	44.7661	2652.61	2652.57	5.30493e-012	0.0357123	1
7.72	2290	47.8539	2665.96	2665.93	8.54206e-012	0.0327711	1
7.74	2234	47.2652	2687.95	2687.93	2.19033e-011	0.0275555	1
7.75	2074	45.5412	2696.55	2696.53	3.48799e-011	0.0252496	1
7.77	2331	48.2804	2708.86	2708.84	8.74757e-011	0.0211698	1
7.79	2151	46.3789	2714.6	2714.59	2.1616e-010	0.0177151	1
7.8	2398	48.9694	2714.99	2714.98	3.37917e-010	0.0161936	1
7.82	2328	48.2494	2710.8	2710.79	8.16697e-010	0.0135119	1
7.83	2382	48.8057	2706.24	2706.22	1.26263e-009	0.0123336	1
7.85	2482	49.8197	2692.19	2692.18	2.98465e-009	0.0102615	1
7.86	2854	53.4228	2682.74	2682.73	4.56343e-009	0.0093531	1
7.88	2298	47.9375	2659.07	2659.06	1.05504e-008	0.00775926	1
7.9	2597	50.9608	2629.18	2629.17	2.4034e-008	0.00642464	1
7.91	2666	51.6333	2611.97	2611.97	3.6074e-008	0.00584184	1
7.93	2727	52.2207	2573.18	2573.17	8.03734e-008	0.00482307	1
7.94	2743	52.3737	2551.66	2551.66	1.19306e-007	0.00437923	1
7.96	2684	51.8073	2504.58	2504.58	2.59983e-007	0.0036051	1
7.97	2869	53.563	2479.1	2479.1	3.81661e-007	0.00326862	1
7.99	2723	52.1824	2424.47	2424.46	8.13436e-007	0.00268306	1
8.01	2676	51.7301	2365.26	2365.26	1.70823e-006	0.00219816	1
8.02	2963	54.4334	2334.07	2334.06	2.46177e-006	0.00198821	1
8.04	2606	51.049	2268.75	2268.75	5.05631e-006	0.00162419	1
8.05	2777	52.6972	2234.73	2234.73	7.20638e-006	0.00146694	1
8.07	2833	53.2259	2164.26	2164.26	1.44766e-005	0.0011949	1
8.09	2662	51.5946	2090.9	2090.9	2.86545e-005	0.000971444	1
8.1	2679	51.7591	2053.28	2053.28	4.00909e-005	0.00087528	1
8.12	2877	53.6377	1976.43	1976.43	7.76131e-005	0.000709542	1
8.13	2421	49.2037	1937.32	1937.32	0.000107392	0.000638381	1
8.15	2383	48.816	1858	1858	0.000203341	0.000516009	1
8.16	2265	47.592	1817.91	1817.91	0.000278254	0.000463588	1
8.18	2360	48.5798	1737.11	1737.11	0.000515298	0.000373641	1
8.2	2195	46.8508	1655.86	1655.85	0.000940266	0.000300567	1
8.21	2016	44.8999	1615.19	1615.19	0.0012631	0.000269383	1
8.23	2080	45.607	1534.01	1534.01	0.00225421	0.000216074	1
8.24	1808	42.5206	1493.6	1493.6	0.00299477	0.000193377	1
8.26	1731	41.6053	1413.36	1413.35	0.00522738	0.000154662	1
8.28	1613	40.1622	1334.17	1334.16	0.00899042	0.00012346	1
8.29	1524	39.0384	1295.07	1295.05	0.0117252	0.000110226	1
8.31	1480	38.4708	1218.04	1218.02	0.0197233	8.77346e-005	1
8.32	1224	34.9857	1180.19	1180.16	0.025439	7.8217e-005	1
8.34	1176	34.2929	1105.95	1105.91	0.0418527	6.20776e-005	1
8.35	1076	32.8024	1069.63	1069.57	0.0533859	5.52635e-005	1
8.37	1076	32.8024	998.702	998.616	0.0859041	4.37338e-005	1
8.39	779	27.9106	930.23	930.094	0.1362	3.45431e-005	1
8.4	824	28.7054	896.966	896.796	0.170549	3.06774e-005	1
8.42	755	27.4773	832.473	832.209	0.26447	2.41606e-005	1
8.43	699	26.4386	801.275	800.948	0.327515	2.14259e-005	1
8.45	680	26.0768	741.045	740.548	0.496732	1.68257e-005	1
8.47	504	22.4499	683.777	683.035	0.742316	1.31878e-005	1
8.48	535	23.1301	656.278	655.375	0.902429	1.1667e-005	1
8.5	451	21.2368	603.587	602.268	1.319	9.11806e-006	1
8.51	401	20.025	578.409	576.823	1.58581	8.05492e-006	1
8.53	364	19.0788	530.411	528.144	2.26696	6.27699e-006	1
8.54	348	18.6548	507.601	504.906	2.69546	5.53711e-006	1
8.56	328	18.1108	464.376	460.608	3.76869	4.30248e-006	1
8.58	312	17.6635	424.364	419.172	5.19188	3.33672e-006	1
8.59	291	17.0587	405.568	399.508	6.06013	2.93634e-006	1
8.61	271	16.4621	370.406	362.24	8.16545	2.27066e-006	1
8.62	295	17.1756	354.042	344.616	9.42583	1.99531e-006	1
8.64	216	14.6969	323.749	311.327	12.4217	1.53852e-006	1
8.66	214	14.6287	296.698	280.569	16.1294	1.18402e-006	1
8.67	212	14.5602	284.383	266.105	18.278	1.03794e-006	1
8.69	228	15.0997	262.151	238.938	23.2129	7.96477e-007	1
8.7	236	15.3623	252.221	226.206	26.0148	6.97204e-007	1
8.72	203	14.2478	234.684	202.371	32.3136	5.33466e-007	1
8.73	231	15.1987	227.051	191.237	35.8145	4.66302e-007	1
8.75	226	15.0333	213.971	170.461	43.5099	3.55762e-007	1
8.77	250	15.8114	203.654	151.572	52.0826	2.70905e-007	1
8.78	200	14.1421	199.464	142.797	56.6677	2.36228e-007	1
8.8	212	14.5602	192.854	126.509	66.3443	1.79363e-007	1
8.81	232	15.2315	190.356	118.967	71.3886	1.56179e-007	1
8.83	221	14.8661	186.758	105.013	81.745	1.18241e-007	1
8.85	199	14.1067	184.698	92.4691	92.2293	8.93473e-008	1
8.86	204	14.2829	184.115	86.6915	97.4236	7.76112e-008	1
8.88	252	15.8745	183.564	76.0575	107.507	5.84766e-008	1
8.89	170	13.0384	183.483	71.1749	112.308	5.07221e-008	1
8.91	204	14.2829	183.429	62.2161	121.213	3.81067e-008	1
8.92	202	14.2127	183.345	58.1157	125.23	3.30057e-008	1
8.94	221	14.8661	182.807	50.615	132.192	2.47252e-008	1
8.96	195	13.9642	181.468	43.975	137.493	1.84864e-008	1
8.97	178	13.3417	180.399	40.9517	139.447	1.59733e-008	1
8.99	158	12.5698	177.306	35.4494	141.856	1.19084e-008	1
9	160	12.6491	175.237	32.9519	142.285	1.02747e-008	1
9.02	139	11.7898	169.987	28.4202	141.567	7.63793e-009	1
9.03	180	13.4164	166.798	26.3696	140.428	6.58058e-009	1
9.05	146	12.083	159.314	22.6601	136.654	4.8777e-009	1
9.07	153	12.3693	150.453	19.4249	131.028	3.60853e-009	1
9.08	128	11.3137	145.561	17.9685	127.593	3.10151e-009	1
9.1	124	11.1355	135.002	15.3469	119.655	2.28788e-009	1
9.11	147	12.1244	129.403	14.1702	115.233	1.96359e-009	1
9.13	125	11.1803	117.751	12.0586	105.693	1.4443e-009	1
9.15	82	9.05539	105.756	10.2366	95.5193	1.0603e-009	1
9.16	93	9.64365	99.7266	9.42295	90.3036	9.07817e-010	1
9.18	93	9.64365	87.7905	7.96996	79.8205	6.64529e-010	1
9.19	90	9.48683	81.9526	7.32308	74.6295	5.68144e-010	1
9.21	65	8.06226	70.6897	6.17126	64.5184	4.14687e-010	1
9.22	60	7.74597	65.317	5.66	59.657	3.54028e-010	1
9.24	35	5.91608	55.1951	4.75233	50.4427	2.57659e-010	1
9.26	55	7.4162	46.0059	3.9805	42.0254	1.87161e-010	1
9.27	44	6.63325	41.7865	3.63962	38.1469	1.594e-010	1
9.29	37	6.08276	34.1213	3.03737	31.0839	1.15453e-010	1
9.3	39	6.245	30.6761	2.77217	27.9039	9.81862e-011	1
9.32	25	5	24.5435	2.30501	22.2385	7.0911e-011	1
9.34	25	5	19.375	1.91189	17.4631	5.1114e-011	1
9.35	18	4.24264	17.129	1.73965	15.3894	4.33651e-011	1
9.37	24	4.89898	13.2573	1.43769	11.8196	3.11683e-011	1
9.38	22	4.69042	11.6068	1.30578	10.3011	2.64049e-011	1
9.4	8	2.82843	8.81314	1.07518	7.73796	1.89236e-011	1
9.41	15	3.87298	7.64418	0.974744	6.66944	1.60084e-011	1
9.43	8	2.82843	5.69969	0.799675	4.90001	1.14397e-011	1
9.45	6	2.44949	4.20161	0.654451	3.54716	8.15908e-012	1
9.46	9	3	3.59284	0.591509	3.00133	6.8856e-012	1
9.48	3	1.73205	2.60733	0.48232	2.12501	4.89684e-012	1
9.49	7	2.64575	2.21332	0.435136	1.77818	4.12657e-012	1
9.51	2	1.41421	1.58488	0.353516	1.23136	2.92623e-012	1
9.53	1	1	1.12669	0.286506	0.840183	2.07106e-012	1
9.54	2	1.41421	0.947864	0.257691	0.690174	1.74109e-012	1
9.56	3	1.73205	0.668666	0.208082	0.460584	1.22871e-012	1
9.57	4	2	0.560987	0.186812	0.374176	1.03146e-012	1
9.59	1	1	0.394522	0.150297	0.244225	7.25815e-013	1
9.6	4	2	0.330905	0.134687	0.196218	6.08415e-013	1
9.62	2	1.41421	0.233226	0.107965	0.125261	4.26895e-013	1
9.64	2	1.41421	0.165123	0.0863331	0.07879	2.98955e-013	1
9.65	1	1	0.139273	0.0771309	0.0621425	2.49997e-013	1
9.67	1	1	0.0996821	0.0614519	0.0382302	1.74568e-013	1
9.68	1	1	0.0846213	0.0548013	0.02982	1.45769e-013	1
9.7	1	1	0.0614446	0.0435019	0.0179427	1.01495e-013	1
9.72	1	1	0.0450858	0.0344481	0.0106377	7.05315e-014	1
9.73	3	1.73205	0.0387719	0.0306265	0.00814547	5.87543e-014	1
9.75	3	1.73205	0.028887	0.0241638	0.00472321	4.07123e-014	1
9.76	1	1	0.0250205	0.0214438	0.00357676	3.38653e-014	1
9.78	1	1	0.0188855	0.016857	0.0020285	2.33984e-014	1
9.79	1	1	0.0164513	0.0149321	0.00151918	1.94352e-014	1
9.81	2	1.41421	0.0125379	0.0116953	0.000842669	1.33896e-014	1
9.83	1	1	0.0095983	0.00913774	0.000460556	9.20678e-015	1
9.84	0	1	0.00840827	0.00806967	0.000338599	7.62895e-015	1
9.86	2	1.41421	0.00646296	0.00628196	0.000180998	5.23061e-015	1
9.87	2	1.41421	0.00566915	0.00553755	0.000131601	4.32795e-015	1
9.89	3	1.73205	0.00436385	0.00429504	6.88037e-005	2.9588e-015	1
9.91	2	1.41421	0.00335865	0.00332321	3.54438e-005	2.01889e-015	1
9.92	0	1	0.00294579	0.00292049	2.52985e-005	1.66647e-015	1
9.94	3	1.73205	0.00226416	0.00225142	1.27464e-005	1.13381e-015	1
9.95	7	2.64575	0.00198396	0.00197496	8.99755e-006	9.34539e-016	1
9.97	1	1	0.00152138	0.00151695	4.43384e-006	6.33995e-016	1
9.98	1	1	0.00133134	0.00132824	3.09527e-006	5.21815e-016	1
10	1	1	0.00101797	0.00101648	1.49183e-006	3.52981e-016	1
10.02	3	1.73205	0.000776708	0.000775999	7.08458e-007	2.38314e-016	1
10.03	1	1	0.000677885	0.000677399	4.85515e-007	1.95675e-016	1
10.05	4	2	0.000515474	0.000515249	2.25508e-007	1.31728e-016	1
10.06	0	1	0.000449111	0.000448958	1.52838e-007	1.08003e-016	1
10.08	4	2	0.000340312	0.000340242	6.94314e-008	7.24981e-017	1
10.1	1	1	0.000257255	0.000257224	3.10781e-008	4.85714e-017	1
10.11	1	1	0.000223468	0.000223447	2.06774e-008	3.97277e-017	1
10.13	1	1	0.000168318	0.000168309	9.05227e-009	2.65395e-017	1
10.14	4	2	0.000145947	0.000145941	5.95635e-009	2.1676e-017	1
10.16	1	1	0.00010953	0.000109527	2.55039e-009	1.44386e-017	1
10.17	0	1	9.47989e-005	9.47973e-005	1.65963e-009	1.17756e-017	1
10.19	3	1.73205	7.0885e-005	7.08843e-005	6.95026e-010	7.82122e-018	1
10.21	2	1.41421	5.28746e-005	5.28743e-005	2.86792e-010	5.18477e-018	1
10.22	0	1	4.56243e-005	4.56241e-005	1.83207e-010	4.21835e-018	1
10.24	5	2.23607	3.39078e-005	3.39078e-005	7.39385e-011	2.78833e-018	1
10.25	1	1	2.92049e-005	2.92048e-005	4.67118e-011	2.26532e-018	1
10.27	3	1.73205	2.16257e-005	2.16257e-005	1.84383e-011	1.49306e-018	1
10.28	2	1.41421	1.85922e-005	1.85922e-005	1.15202e-011	1.21126e-018	1
10.3	3	1.73205	1.37169e-005	1.37169e-005	4.4475e-012	7.96029e-019	1
10.32	1	1	1.00954e-005	1.00954e-005	1.6918e-012	5.22137e-019	1
10.33	5	2.23607	8.65281e-006	8.65281e-006	1.03766e-012	4.22571e-019	1
10.35	4	2	6.34503e-006	6.34503e-006	3.86059e-013	2.76377e-019	1
10.36	1	1	5.42844e-006	5.42844e-006	2.34176e-013	2.23351e-019	1
10.38	4	2	3.96608e-006	3.96608e-006	8.52126e-014	1.45659e-019	1
10.4	3	1.73205	2.89061e-006	2.89061e-006	3.05521e-014	9.48086e-020	1
10.41	5	2.23607	2.4655e-006	2.4655e-006	1.81928e-014	7.64346e-020	1
10.43	6	2.44949	1.79037e-006	1.79037e-006	6.37971e-015	4.96075e-020	1
10.44	3	1.73205	1.52428e-006	1.52428e-006	3.75701e-015	3.99358e-020	1
10.46	6	2.44949	1.10284e-006	1.10284e-006	1.28856e-015	2.58444e-020	1
10.47	4	2	9.37214e-007	9.37214e-007	7.50463e-016	2.07756e-020	1
10.49	1	1	6.75612e-007	6.75612e-007	2.51743e-016	1.34061e-020	1
10.51	6	2.44949	4.85843e-007	4.85843e-007	8.32073e-017	8.63407e-021	1
10.52	3	1.73205	4.11621e-007	4.11621e-007	4.75723e-017	6.92402e-021	1
10.54	2	1.41421	2.94922e-007	2.94922e-007	1.53788e-017	4.44649e-021	1
10.55	1	1	2.4941e-007	2.4941e-007	8.69554e-018	3.56068e-021	1
10.57	3	1.73205	1.78047e-007	1.78047e-007	2.74934e-018	2.28001e-021	1
10.59	2	1.41421	1.26793e-007	1.26793e-007	8.56516e-019	1.45715e-021	1
10.6	6	2.44949	1.069e-007	1.069e-007	4.75423e-019	1.16406e-021	1
10.62	2	1.41421	7.58485e-008	7.58485e-008	1.44861e-019	7.41805e-022	1
10.63	5	2.23607	6.38315e-008	6.38315e-008	7.95203e-020	5.91743e-022	1
10.65	2	1.41421	4.51248e-008	4.51248e-008	2.36981e-020	3.76005e-022	1
10.66	5	2.23607	3.79061e-008	3.79061e-008	1.28653e-020	2.99509e-022	1
10.68	5	2.23607	2.66993e-008	2.66993e-008	3.7499e-021	1.89765e-022	1
10.7	0	1	1.87599e-008	1.87599e-008	1.07695e-021	1.20001e-022	1
10.71	3	1.73205	1.57108e-008	1.57108e-008	5.73948e-022	9.53577e-023	1
10.73	2	1.41421	1.09987e-008	1.09987e-008	1.61217e-022	6.01272e-023	1
10.74	4	2	9.19423e-009	9.19423e-009	8.49711e-023	4.77107e-023	1
10.76	7	2.64575	6.41309e-009	6.41309e-009	2.33439e-023	2.99969e-023	1
10.78	2	1.41421	4.46232e-009	4.46232e-009	6.31904e-024	1.88235e-023	1
10.79	3	1.73205	3.71885e-009	3.71885e-009	3.2695e-024	1.49005e-023	1
10.81	7	2.64575	2.57817e-009	2.57817e-009	8.65611e-025	9.32333e-024	1
10.82	1	1	2.1447e-009	2.1447e-009	4.4293e-025	7.36958e-024	1
10.84	4	2	1.48143e-009	1.48143e-009	1.14694e-025	4.5979e-024	1
10.85	3	1.73205	1.2301e-009	1.2301e-009	5.80409e-026	3.62914e-024	1
10.87	1	1	8.46571e-010	8.46571e-010	1.46995e-026	2.2577e-024	1
10.89	3	1.73205	5.81203e-010	5.81203e-010	3.66816e-027	1.40182e-024	1
10.9	2	1.41421	4.8113e-010	4.8113e-010	1.82227e-027	1.1038e-024	1
10.92	1	1	3.29107e-010	3.29107e-010	4.44755e-028	6.83383e-025	1
10.93	2	1.41421	2.71942e-010	2.71942e-010	2.18508e-028	5.37325e-025	1
10.95	2	1.41421	1.85337e-010	1.85337e-010	5.21602e-029	3.31707e-025	1
10.97	3	1.73205	1.26005e-010	1.26005e-010	1.22684e-029	2.04379e-025	1
10.98	5	2.23607	1.03801e-010	1.03801e-010	5.91702e-030	1.60311e-025	1
11	5	2.23607	7.03135e-011	7.03135e-011	1.36118e-030	9.84897e-026	1
11.01	3	1.73205	5.78175e-011	5.78175e-011	6.49251e-031	7.7142e-026	1
11.03	2	1.41421	3.90216e-011	3.90216e-011	1.46079e-031	4.72568e-026	1
11.04	2	1.41421	3.20281e-011	3.20281e-011	6.89077e-032	3.69605e-026	1
11.06	0	1	2.15371e-011	2.15371e-011	1.51638e-032	2.25765e-026	1
11.08	3	1.73205	1.44472e-011	1.44472e-011	3.28794e-033	1.37638e-026	1
11.09	1	1	1.18219e-011	1.18219e-011	1.52255e-033	1.07391e-026	1
11.11	3	1.73205	7.9012e-012	7.9012e-012	3.22888e-034	6.52824e-027	1
11.12	1	1	6.45356e-012	6.45356e-012	1.47871e-034	5.08624e-027	1
11.14	2	1.41421	4.29752e-012	4.29752e-012	3.06709e-035	3.08298e-027	1
11.16	6	2.44949	2.8548e-012	2.8548e-012	6.26823e-036	1.86513e-027	1
11.17	1	1	2.32465e-012	2.32465e-012	2.81803e-036	1.44966e-027	1
11.19	2	1.41421	1.5386e-012	1.5386e-012	5.63286e-037	8.74479e-028	1
11.2	1	1	1.25058e-012	1.25058e-012	2.50444e-037	6.787e-028	1
11.22	0	1	8.24692e-013	8.24692e-013	4.89619e-038	4.08233e-028	1
11.23	1	1	6.69089e-013	6.69089e-013	2.15289e-038	3.1638e-028	1
11.25	4	2	4.39616e-013	4.39616e-013	4.11655e-039	1.89752e-028	1
11.27	2	1.41421	2.8814e-013	2.8814e-013	7.75567e-040	1.13586e-028	1
11.28	0	1	2.33061e-013	2.33061e-013	3.34775e-040	8.78175e-029	1
11.3	2	1.41421	1.52199e-013	1.52199e-013	6.16884e-041	5.24163e-029	1
11.31	2	1.41421	1.22881e-013	1.22881e-013	2.63342e-041	4.04665e-029	1
11.33	0	1	7.99528e-014	7.99528e-014	4.74607e-042	2.40839e-029	1
11.34	4	2	6.44335e-014	6.44335e-014	2.0037e-042	1.85665e-029	1
11.36	1	1	4.17708e-014	4.17708e-014	3.53191e-043	1.10181e-029	1
11.38	3	1.73205	2.70131e-014	2.70131e-014	6.13427e-044	6.526e-030	1
11.39	2	1.41421	2.17034e-014	2.17034e-014	2.54232e-044	5.01884e-030	1
11.41	5	2.23607	1.39842e-014	1.39842e-014	4.31865e-045	2.96408e-030	1
11.42	6	2.44949	1.1215e-014	1.1215e-014	1.7701e-045	2.27625e-030	1
11.44	6	2.44949	7.19979e-015	7.19979e-015	2.94089e-046	1.34046e-030	1
11.46	1	1	4.61086e-015	4.61086e-015	4.81433e-047	7.8786e-031	1
11.47	2	1.41421	3.68651e-015	3.68651e-015	1.93712e-047	6.03578e-031	1
11.49	5	2.23607	2.35228e-015	2.35228e-015	3.10153e-048	3.53733e-031	1
11.5	1	1	1.87728e-015	1.87728e-015	1.23418e-048	2.70603e-031	1
11.52	2	1.41421	1.19347e-015	1.19347e-015	1.93269e-049	1.58133e-031	1
11.53	3	1.73205	9.50726e-016	9.50726e-016	7.60582e-050	1.20796e-031	1
11.55	1	1	6.02212e-016	6.02212e-016	1.16491e-050	7.03858e-032	1
11.57	0	1	3.80525e-016	3.80525e-016	1.758e-051	4.09339e-032	1
11.58	2	1.41421	3.02206e-016	3.02206e-016	6.79159e-052	3.11938e-032	1
11.6	3	1.73205	1.9026e-016	1.9026e-016	1.00244e-052	1.80889e-032	1
11.61	2	1.41421	1.50825e-016	1.50825e-016	3.82996e-053	1.37648e-032	1
11.63	3	1.73205	9.46078e-017	9.46078e-017	5.529e-054	7.95901e-033	1
11.65	1	1	5.92001e-017	5.92001e-017	7.86455e-055	4.59316e-033	1
11.66	5	2.23607	4.67867e-017	4.67867e-017	2.94971e-055	3.48678e-033	1
11.68	5	2.23607	2.91694e-017	2.91694e-017	4.10365e-056	2.00643e-033	1
11.69	3	1.73205	2.30109e-017	2.30109e-017	1.52215e-056	1.52093e-033	1
11.71	7	2.64575	1.42939e-017	1.42939e-017	2.07115e-057	8.72678e-034	1
11.72	3	1.73205	1.12554e-017	1.12554e-017	7.59768e-058	6.60561e-034	1
11.74	2	1.41421	6.96605e-018	6.96605e-018	1.01111e-058	3.77923e-034	1
11.76	4	2	4.30084e-018	4.30084e-018	1.32585e-059	2.15803e-034	1
11.77	3	1.73205	3.37629e-018	3.37629e-018	4.77456e-060	1.62956e-034	1
11.79	3	1.73205	2.07691e-018	2.07691e-018	6.12339e-061	9.27836e-035	1
11.8	6	2.44949	1.62745e-018	1.62745e-018	2.18078e-061	6.99613e-035	1
11.82	4	2	9.9746e-019	9.9746e-019	2.73549e-062	3.97195e-035	1
11.84	5	2.23607	6.09851e-019	6.09851e-019	3.3809e-063	2.25068e-035	1
11.85	4	2	4.7642e-019	4.7642e-019	1.18201e-063	1.69299e-035	1
11.87	6	2.44949	2.90221e-019	2.90221e-019	1.42884e-064	9.56556e-036	1
11.88	5	2.23607	2.26308e-019	2.26308e-019	4.94034e-065	7.18496e-036	1
11.9	5	2.23607	1.37356e-019	1.37356e-019	5.84094e-066	4.04786e-036	1
11.91	3	1.73205	1.06912e-019	1.06912e-019	1.99727e-066	3.03608e-036	1
11.93	1	1	6.46525e-020	6.46525e-020	2.30954e-067	1.70553e-036	1
11.95	2	1.41421	3.90018e-020	3.90018e-020	2.63143e-068	9.56249e-037	1
11.96	3	1.73205	3.02647e-020	3.02647e-020	8.83315e-069	7.15505e-037	1
11.98	2	1.41421	1.81906e-020	1.81906e-020	9.84339e-070	4.00009e-037	1
11.99	2	1.41421	1.40898e-020	1.40898e-020	3.26776e-070	2.98872e-037	1
12.01	3	1.73205	8.43771e-021	8.43771e-021	3.56159e-071	1.66605e-037	1
