# exported by fityk 0.8.7
#1-Zn:x	1-Zn:y	1-Zn:s	1-Zn:F(x)	1-Zn:%_1(x)	1-Zn:%_2(x)	1-Zn:%_3(x)	1-Zn:a
0.79	0	1	2.59636e-085	9.32412e-240	0	2.59636e-085	1
0.81	0	1	1.09091e-084	1.63334e-238	0	1.09091e-084	1
0.82	0	1	2.23185e-084	6.81732e-238	0	2.23185e-084	1
0.84	0	1	9.30544e-084	1.18112e-236	0	9.30544e-084	1
0.86	0	1	3.85989e-083	2.03132e-235	0	3.85989e-083	1
0.87	0	1	7.84615e-083	8.40085e-235	0	7.84615e-083	1
0.89	0	1	3.22956e-082	1.42896e-233	0	3.22956e-082	1
0.9	0	1	6.53957e-082	5.87719e-233	0	6.53957e-082	1
0.92	0	1	2.67107e-081	9.88725e-232	0	2.67107e-081	1
0.93	0	1	5.38784e-081	4.04418e-231	0	5.38784e-081	1
0.95	0	1	2.18373e-080	6.72894e-230	0	2.18373e-080	1
0.97	0	1	8.80537e-080	1.1114e-228	0	8.80537e-080	1
0.98	0	1	1.76475e-079	4.50436e-228	0	1.76475e-079	1
1	0	1	7.06126e-079	7.3581e-227	3.56617e-320	7.06126e-079	1
1.01	0	1	1.40975e-078	2.96575e-226	2.10017e-319	1.40975e-078	1
1.03	0	1	5.59744e-078	4.79157e-225	6.76014e-318	5.59744e-078	1
1.05	0	1	2.21107e-077	7.6847e-224	2.15789e-316	2.21107e-077	1
1.06	0	1	4.38601e-077	3.06905e-223	1.21528e-315	4.38601e-077	1
1.08	0	1	1.71922e-076	4.86815e-222	3.8309e-314	1.71922e-076	1
1.09	0	1	3.39721e-076	1.93351e-221	2.1443e-313	3.39721e-076	1
1.11	0	1	1.32139e-075	3.0333e-220	6.67724e-312	1.32139e-075	1
1.12	0	1	2.60105e-075	1.19813e-219	3.71471e-311	2.60105e-075	1
1.14	0	1	1.00393e-074	1.85901e-218	1.14268e-309	1.00393e-074	1
1.16	0	1	3.85504e-074	2.86332e-217	3.48643e-308	3.85504e-074	1
1.17	0	1	7.53967e-074	1.12064e-216	1.91992e-307	7.53967e-074	1
1.19	0	1	2.87292e-073	1.70711e-215	5.78665e-306	2.87292e-073	1
1.2	7	2.64575	5.59721e-073	6.6445e-215	3.16718e-305	5.59721e-073	1
1.22	14	3.74166	2.11637e-072	1.00108e-213	9.42985e-304	2.11637e-072	1
1.24	25	5	7.96117e-072	1.49721e-212	2.78481e-302	7.96117e-072	1
1.25	41	6.40312	1.5411e-071	5.7742e-212	1.50874e-301	1.5411e-071	1
1.27	48	6.9282	5.75262e-071	8.54112e-211	4.40142e-300	5.75262e-071	1
1.28	45	6.7082	1.10929e-070	3.27589e-210	2.37003e-299	1.10929e-070	1
1.3	46	6.78233	4.10892e-070	4.79251e-209	6.83e-298	4.10892e-070	1
1.31	44	6.63325	7.8928e-070	1.82802e-208	3.65532e-297	7.8928e-070	1
1.33	46	6.78233	2.90109e-069	2.645e-207	1.04059e-295	2.90109e-069	1
1.35	52	7.2111	1.06086e-068	3.79906e-206	2.93827e-294	1.06086e-068	1
1.36	57	7.54983	2.02474e-068	1.43583e-205	1.55658e-293	2.02474e-068	1
1.38	34	5.83095	7.34707e-068	2.03969e-204	4.3418e-292	7.34707e-068	1
1.39	39	6.245	1.39685e-067	7.66649e-204	2.28608e-291	1.39685e-067	1
1.41	47	6.85565	5.0297e-067	1.07713e-202	6.29912e-290	5.0297e-067	1
1.42	39	6.245	9.52579e-067	4.02629e-202	3.29644e-289	9.52579e-067	1
1.44	45	6.7082	3.40364e-066	5.59481e-201	8.97265e-288	3.40364e-066	1
1.46	46	6.78233	1.2099e-065	7.71743e-200	2.42245e-286	1.2099e-065	1
1.47	45	6.7082	2.27676e-065	2.85837e-199	1.25485e-285	2.27676e-065	1
1.49	34	5.83095	8.03106e-065	3.89957e-198	3.34668e-284	8.03106e-065	1
1.5	54	7.34847	1.50544e-064	1.43637e-197	1.72304e-283	1.50544e-064	1
1.52	47	6.85565	5.26948e-064	1.93809e-196	4.53947e-282	5.26948e-064	1
1.54	52	7.2111	1.83501e-063	2.59591e-195	1.18624e-280	1.83501e-063	1
1.55	35	5.91608	3.41771e-063	9.47434e-195	6.04544e-280	3.41771e-063	1
1.57	30	5.47723	1.18101e-062	1.25508e-193	1.56057e-278	1.18101e-062	1
1.58	37	6.08276	2.19116e-062	4.55552e-193	7.90463e-278	2.19116e-062	1
1.6	40	6.32456	7.5135e-062	5.96859e-192	2.01569e-276	7.5135e-062	1
1.61	35	5.91608	1.38863e-061	2.15448e-191	1.01477e-275	1.38863e-061	1
1.63	41	6.40312	4.72502e-061	2.79181e-190	2.55621e-274	4.72502e-061	1
1.65	35	5.91608	1.5995e-060	3.59118e-189	6.38683e-273	1.5995e-060	1
1.66	48	6.9282	2.93723e-060	1.28444e-188	3.18274e-272	2.93723e-060	1
1.68	36	6	9.86659e-060	1.63409e-187	7.85556e-271	9.86659e-060	1
1.69	39	6.245	1.80486e-059	5.81246e-187	3.89078e-270	1.80486e-059	1
1.71	38	6.16441	6.0162e-059	7.3136e-186	9.48638e-269	6.0162e-059	1
1.73	33	5.74456	1.99511e-058	9.13501e-185	2.29415e-267	1.99511e-058	1
1.74	40	6.32456	3.62618e-058	3.21959e-184	1.12475e-266	3.62618e-058	1
1.76	36	6	1.19328e-057	3.9773e-183	2.68698e-265	1.19328e-057	1
1.77	41	6.40312	2.16048e-057	1.39407e-182	1.30931e-264	2.16048e-057	1
1.79	40	6.32456	7.0549e-057	1.70327e-181	3.08986e-263	7.0549e-057	1
1.8	31	5.56776	1.2724e-056	5.93724e-181	1.49644e-262	1.2724e-056	1
1.82	23	4.79583	4.12299e-056	7.17453e-180	3.48854e-261	4.12299e-056	1
1.84	36	6	1.32913e-055	8.60614e-179	8.06652e-260	1.32913e-055	1
1.85	40	6.32456	2.38181e-055	2.97247e-178	3.86705e-259	2.38181e-055	1
1.87	40	6.32456	7.61922e-055	3.52649e-177	8.83304e-258	7.61922e-055	1
1.88	26	5.09902	1.36011e-054	1.21132e-176	4.2087e-257	1.36011e-054	1
1.9	28	5.2915	4.31743e-054	1.42133e-175	9.49655e-256	4.31743e-054	1
1.92	38	6.16441	1.36346e-053	1.65552e-174	2.12541e-254	1.36346e-053	1
1.93	37	6.08276	2.41832e-053	5.63454e-174	1.00243e-253	2.41832e-053	1
1.95	30	5.47723	7.57844e-053	6.49099e-173	2.21624e-252	7.57844e-053	1
1.96	40	6.32456	1.33898e-052	2.19705e-172	1.03889e-251	1.33898e-052	1
1.98	48	6.9282	4.16379e-052	2.50323e-171	2.26894e-250	4.16379e-052	1
1.99	33	5.74456	7.32839e-052	8.42626e-171	1.05711e-249	7.32839e-052	1
2.01	34	5.83095	2.26137e-051	9.49526e-170	2.28065e-248	2.26137e-051	1
2.03	26	5.09902	6.94224e-051	1.06215e-168	4.88042e-247	6.94224e-051	1
2.04	34	5.83095	1.21402e-050	3.54265e-168	2.25075e-246	1.21402e-050	1
2.06	28	5.2915	3.69831e-050	3.91937e-167	4.75788e-245	3.69831e-050	1
2.07	38	6.16441	6.44248e-050	1.30006e-166	2.18086e-244	6.44248e-050	1
2.09	36	6	1.94751e-049	1.42253e-165	4.55408e-243	1.94751e-049	1
2.11	46	6.78233	5.85692e-049	1.54514e-164	9.43261e-242	5.85692e-049	1
2.12	38	6.16441	1.01374e-048	5.07836e-164	4.27976e-241	1.01374e-048	1
2.14	21	4.58258	3.02529e-048	5.45556e-163	8.75666e-240	3.02529e-048	1
2.15	31	5.56776	5.21613e-048	1.7832e-162	3.94884e-239	5.21613e-048	1
2.17	32	5.65685	1.54467e-047	1.89464e-161	7.98134e-238	1.54467e-047	1
2.18	32	5.65685	2.65303e-047	6.15873e-161	3.57727e-237	2.65303e-047	1
2.2	45	6.7082	7.79612e-047	6.47183e-160	7.14242e-236	7.79612e-047	1
2.22	39	6.245	2.27919e-046	6.75103e-159	1.41448e-234	2.27919e-046	1
2.23	29	5.38516	3.8895e-046	2.17442e-158	6.27546e-234	3.8895e-046	1
2.25	29	5.38516	1.12835e-045	2.24335e-157	1.22768e-232	1.12835e-045	1
2.26	30	5.47723	1.91815e-045	7.1858e-157	5.41349e-232	1.91815e-045	1
2.28	36	6	5.5218e-045	7.33227e-156	1.04618e-230	5.5218e-045	1
2.3	32	5.65685	1.58141e-044	7.4269e-155	2.00535e-229	1.58141e-044	1
2.31	11	3.31662	2.6711e-044	2.35719e-154	8.75298e-229	2.6711e-044	1
2.33	33	5.74456	7.59106e-044	2.36143e-153	1.65741e-227	7.59106e-044	1
2.34	25	5	1.27724e-043	7.45362e-153	7.19016e-227	1.27724e-043	1
2.36	39	6.245	3.60191e-043	7.38511e-152	1.34493e-225	3.60191e-043	1
2.37	29	5.38516	6.03706e-043	2.31822e-151	5.79899e-225	6.03706e-043	1
2.39	32	5.65685	1.68941e-042	2.27172e-150	1.07152e-223	1.68941e-042	1
2.41	27	5.19615	4.70339e-042	2.20984e-149	1.96385e-222	4.70339e-042	1
2.42	34	5.83095	7.83269e-042	6.87332e-149	8.38173e-222	7.83269e-042	1
2.44	34	5.83095	2.16389e-041	6.61276e-148	1.5175e-220	2.16389e-041	1
2.45	31	5.56776	3.58971e-041	2.04547e-147	6.43721e-220	3.58971e-041	1
2.47	29	5.38516	9.84083e-041	1.94635e-146	1.15128e-218	9.84083e-041	1
2.48	23	4.79583	1.62622e-040	5.98737e-146	4.85392e-218	1.62622e-040	1
2.5	27	5.19615	4.42386e-040	5.63473e-145	8.57556e-217	4.42386e-040	1
2.52	21	4.58258	1.19726e-039	5.26401e-144	1.50276e-215	1.19726e-039	1
2.53	28	5.2915	1.96582e-039	1.6045e-143	6.27158e-215	1.96582e-039	1
2.55	36	6	5.27932e-039	1.4825e-142	1.08566e-213	5.27932e-039	1
2.56	22	4.69042	8.63491e-039	4.4939e-142	4.50322e-213	8.63491e-039	1
2.58	32	5.65685	2.30113e-038	4.10665e-141	7.70063e-212	2.30113e-038	1
2.6	28	5.2915	6.10085e-038	3.72527e-140	1.30613e-210	6.10085e-038	1
2.61	32	5.65685	9.91464e-038	1.11891e-139	5.36279e-210	9.91464e-038	1
2.63	27	5.19615	2.6084e-037	1.00387e-138	8.98546e-209	2.6084e-037	1
2.64	32	5.65685	4.22266e-037	2.9986e-138	3.6668e-208	4.22266e-037	1
2.66	30	5.47723	1.10238e-036	2.66078e-137	6.0691e-207	1.10238e-036	1
2.67	26	5.09902	1.77773e-036	7.90418e-137	2.46158e-206	1.77773e-036	1
2.69	34	5.83095	4.60534e-036	6.93678e-136	4.02475e-205	4.60534e-036	1
2.71	27	5.19615	1.18692e-035	6.04317e-135	6.52713e-204	1.18692e-035	1
2.72	32	5.65685	1.9018e-035	1.77878e-134	2.62051e-203	1.9018e-035	1
2.74	34	5.83095	4.86376e-035	1.53263e-133	4.19813e-202	4.86376e-035	1
2.75	35	5.91608	7.76317e-035	4.48642e-133	1.67519e-201	7.76317e-035	1
2.77	37	6.08276	1.97014e-034	3.8232e-132	2.65107e-200	1.97014e-034	1
2.79	35	5.91608	4.97415e-034	3.23416e-131	4.16138e-199	4.97415e-034	1
2.8	29	5.38516	7.88846e-034	9.38061e-131	1.64368e-198	7.88846e-034	1
2.82	19	4.3589	1.97635e-033	7.8483e-130	2.54872e-197	1.97635e-033	1
2.83	31	5.56776	3.1222e-033	2.26386e-129	1.00057e-196	3.1222e-033	1
2.85	30	5.47723	7.76213e-033	1.87329e-128	1.53263e-195	7.76213e-033	1
2.86	36	6	1.22153e-032	5.37384e-128	5.98006e-195	1.22153e-032	1
2.88	29	5.38516	3.0135e-032	4.39794e-127	9.04868e-194	3.0135e-032	1
2.9	27	5.19615	7.39614e-032	3.57289e-126	1.35807e-192	7.39614e-032	1
2.91	35	5.91608	1.15647e-031	1.01557e-125	5.24522e-192	1.15647e-031	1
2.93	29	5.38516	2.81654e-031	8.15999e-125	7.77658e-191	2.81654e-031	1
2.94	28	5.2915	4.38702e-031	2.30666e-124	2.9852e-190	4.38702e-031	1
2.96	28	5.2915	1.06023e-030	1.83305e-123	4.37206e-189	1.06023e-030	1
2.98	25	5	2.54916e-030	1.44601e-122	6.35123e-188	2.54916e-030	1
2.99	27	5.19615	3.94509e-030	4.05017e-122	2.41332e-187	3.94509e-030	1
3.01	21	4.58258	9.41243e-030	3.15996e-121	3.46317e-186	9.41243e-030	1
3.02	25	5	1.45106e-029	8.80214e-121	1.3079e-185	1.45106e-029	1
3.04	28	5.2915	3.43542e-029	6.79214e-120	1.85405e-184	3.43542e-029	1
3.05	29	5.38516	5.2758e-029	1.88156e-119	6.95932e-184	5.2758e-029	1
3.07	30	5.47723	1.23945e-028	1.43597e-118	9.74543e-183	1.23945e-028	1
3.09	23	4.79583	2.89692e-028	1.08788e-117	1.35361e-181	2.89692e-028	1
3.1	24	4.89898	4.42031e-028	2.98608e-117	5.02934e-181	4.42031e-028	1
3.12	35	5.91608	1.0252e-027	2.23742e-116	6.90067e-180	1.0252e-027	1
3.13	24	4.89898	1.55829e-027	6.10762e-116	2.54832e-179	1.55829e-027	1
3.15	23	4.79583	3.58635e-027	4.52613e-115	3.45399e-178	3.58635e-027	1
3.17	24	4.89898	8.21151e-027	3.32958e-114	4.64352e-177	8.21151e-027	1
3.18	26	5.09902	1.24014e-026	9.00581e-114	1.69739e-176	1.24014e-026	1
3.2	26	5.09902	2.81766e-026	6.55231e-113	2.25422e-175	2.81766e-026	1
3.21	28	5.2915	4.23897e-026	1.76252e-112	8.18981e-175	4.23897e-026	1
3.23	22	4.69042	9.55711e-026	1.26828e-111	1.07442e-173	9.55711e-026	1
3.24	30	5.47723	1.43226e-025	3.3928e-111	3.8797e-173	1.43226e-025	1
3.26	24	4.89898	3.20433e-025	2.41463e-110	5.0279e-172	3.20433e-025	1
3.28	31	5.56776	7.13212e-025	1.70589e-109	6.46299e-171	7.13212e-025	1
3.29	32	5.65685	1.06199e-024	4.5217e-109	2.31009e-170	1.06199e-024	1
3.31	40	6.32456	2.34558e-024	3.15945e-108	2.93335e-169	2.34558e-024	1
3.32	28	5.2915	3.47918e-024	8.32852e-108	1.04208e-168	3.47918e-024	1
3.34	42	6.48074	7.62527e-024	5.75555e-107	1.30715e-167	7.62527e-024	1
3.36	27	5.19615	1.66264e-023	3.94832e-106	1.62632e-166	1.66264e-023	1
3.37	45	6.7082	2.45038e-023	1.03128e-105	5.71898e-166	2.45038e-023	1
3.39	34	5.83095	5.30182e-023	6.99703e-105	7.02889e-165	5.30182e-023	1
3.4	17	4.12311	7.78364e-023	1.81754e-104	2.45665e-164	7.78364e-023	1
3.42	37	6.08276	1.67118e-022	1.21964e-103	2.98262e-163	1.67118e-022	1
3.43	37	6.08276	2.44403e-022	3.15069e-103	1.03609e-162	2.44403e-022	1
3.45	27	5.19615	5.20708e-022	2.09104e-102	1.24263e-161	5.20708e-022	1
3.47	33	5.74456	1.1037e-021	1.3776e-101	1.47824e-160	1.1037e-021	1
3.48	31	5.56776	1.60376e-021	3.52621e-101	5.08296e-160	1.60376e-021	1
3.5	30	5.47723	3.3732e-021	2.29764e-100	5.97318e-159	3.3732e-021	1
3.51	30	5.47723	4.88265e-021	5.84885e-100	2.04137e-158	4.88265e-021	1
3.53	45	6.7082	1.01908e-020	3.76923e-099	2.36973e-157	1.01908e-020	1
3.54	25	5	1.46942e-020	9.54217e-099	8.04934e-157	1.46942e-020	1
3.56	40	6.32456	3.0433e-020	6.08191e-098	9.23049e-156	3.0433e-020	1
3.58	38	6.16441	6.27061e-020	3.84804e-097	1.0499e-154	6.27061e-020	1
3.59	29	5.38516	8.98369e-020	9.65255e-097	3.53005e-154	8.98369e-020	1
3.61	29	5.38516	1.83683e-019	6.04021e-096	3.96636e-153	1.83683e-019	1
3.62	34	5.83095	2.62143e-019	1.50681e-095	1.32547e-152	2.62143e-019	1
3.64	30	5.47723	5.31864e-019	9.32566e-095	1.47118e-151	5.31864e-019	1
3.66	22	4.69042	1.07357e-018	5.72936e-094	1.61966e-150	1.07357e-018	1
3.67	24	4.89898	1.52232e-018	1.41619e-093	5.35764e-150	1.52232e-018	1
3.69	39	6.245	3.04917e-018	8.60515e-093	5.82664e-149	3.04917e-018	1
3.7	19	4.3589	4.30707e-018	2.11534e-092	1.91563e-148	4.30707e-018	1
3.72	36	6	8.56066e-018	1.27124e-091	2.05799e-147	8.56066e-018	1
3.73	37	6.08276	1.20457e-017	3.10779e-091	6.72483e-147	1.20457e-017	1
3.75	32	5.65685	2.37577e-017	1.84718e-090	7.13675e-146	2.37577e-017	1
3.77	24	4.89898	4.6617e-017	1.08986e-089	7.51239e-145	4.6617e-017	1
3.78	25	5	6.51743e-017	2.64002e-089	2.4299e-144	6.51743e-017	1
3.8	24	4.89898	1.26901e-016	1.54057e-088	2.5267e-143	1.26901e-016	1
3.81	34	5.83095	1.76734e-016	3.71125e-088	8.12286e-143	1.76734e-016	1
3.83	20	4.47214	3.41473e-016	2.14192e-087	8.34376e-142	3.41473e-016	1
3.85	24	4.89898	6.56383e-016	1.22714e-086	8.50106e-141	6.56383e-016	1
3.86	38	6.16441	9.08282e-016	2.92915e-086	2.70521e-140	9.08282e-016	1
3.88	35	5.91608	1.73249e-015	1.65975e-085	2.7227e-139	1.73249e-015	1
3.89	29	5.38516	2.38813e-015	3.93999e-085	8.61134e-139	2.38813e-015	1
3.91	29	5.38516	4.52019e-015	2.20803e-084	8.56165e-138	4.52019e-015	1
3.92	27	5.19615	6.2068e-015	5.21271e-084	2.69136e-137	6.2068e-015	1
3.94	34	5.83095	1.16578e-014	2.88924e-083	2.6433e-136	1.16578e-014	1
3.96	29	5.38516	2.17835e-014	1.58969e-082	2.57501e-135	2.17835e-014	1
3.97	28	5.2915	2.97198e-014	3.71858e-082	8.01248e-135	2.97198e-014	1
3.99	26	5.09902	5.51071e-014	2.02356e-081	7.71058e-134	5.51071e-014	1
4	25	5	7.48946e-014	4.70746e-081	2.38462e-133	7.48946e-014	1
4.02	29	5.38516	1.37803e-013	2.53358e-080	2.26687e-132	1.37803e-013	1
4.04	28	5.2915	2.52252e-013	1.35359e-079	2.13743e-131	2.52252e-013	1
4.05	27	5.19615	3.40632e-013	3.1201e-079	6.54331e-131	3.40632e-013	1
4.07	31	5.56776	6.18741e-013	1.64866e-078	6.09468e-130	6.18741e-013	1
4.08	30	5.47723	8.32306e-013	3.77935e-078	1.85438e-129	8.32306e-013	1
4.1	29	5.38516	1.50022e-012	1.97511e-077	1.70624e-128	1.50022e-012	1
4.11	33	5.74456	2.01027e-012	4.50279e-077	5.15981e-128	2.01027e-012	1
4.13	32	5.65685	3.59562e-012	2.32737e-076	4.68988e-127	3.59562e-012	1
4.15	38	6.16441	6.39824e-012	1.19415e-075	4.22814e-126	6.39824e-012	1
4.16	32	5.65685	8.51855e-012	2.69746e-075	1.26565e-125	8.51855e-012	1
4.18	40	6.32456	1.50418e-011	1.36885e-074	1.12717e-124	1.50418e-011	1
4.19	24	4.89898	1.99494e-011	3.0751e-074	3.3535e-124	1.99494e-011	1
4.21	30	5.47723	3.49553e-011	1.54337e-073	2.95027e-123	3.49553e-011	1
4.23	23	4.79583	6.09344e-011	7.68935e-073	2.57443e-122	6.09344e-011	1
4.24	36	6	8.02969e-011	1.71159e-072	7.58165e-122	8.02969e-011	1
4.26	43	6.55744	1.38898e-010	8.43392e-072	6.5354e-121	1.38898e-010	1
4.27	35	5.91608	1.8233e-010	1.86701e-071	1.91293e-120	1.8233e-010	1
4.29	37	6.08276	3.1297e-010	9.0988e-071	1.6289e-119	3.1297e-010	1
4.3	46	6.78233	4.09249e-010	2.00311e-070	4.73875e-119	4.09249e-010	1
4.32	45	6.7082	6.97079e-010	9.65504e-070	3.98609e-118	6.97079e-010	1
4.34	31	5.56776	1.18125e-009	4.61965e-069	3.32575e-117	1.18125e-009	1
4.35	40	6.32456	1.53474e-009	1.00772e-068	9.57706e-117	1.53474e-009	1
4.37	44	6.63325	2.58073e-009	4.76875e-068	7.89336e-116	2.58073e-009	1
4.38	47	6.85565	3.3401e-009	1.03452e-067	2.25917e-115	3.3401e-009	1
4.4	48	6.9282	5.57334e-009	4.84189e-067	1.83935e-114	5.57334e-009	1
4.42	62	7.87401	9.25206e-009	2.24956e-066	1.48539e-113	9.25206e-009	1
4.43	52	7.2111	1.18977e-008	4.83549e-066	4.20824e-113	1.18977e-008	1
4.45	50	7.07107	1.95989e-008	2.22194e-065	3.35709e-112	1.95989e-008	1
4.46	51	7.14143	2.51062e-008	4.74986e-065	9.45294e-112	2.51062e-008	1
4.48	52	7.2111	4.10393e-008	2.15866e-064	7.44933e-111	4.10393e-008	1
4.49	40	6.32456	5.23687e-008	4.5892e-064	2.0848e-110	5.23687e-008	1
4.51	37	6.08276	8.49453e-008	2.06276e-063	1.62294e-109	8.49453e-008	1
4.53	50	7.07107	1.3708e-007	9.20382e-063	1.25314e-108	1.3708e-007	1
4.54	31	5.56776	1.73801e-007	1.93879e-062	3.47152e-108	1.73801e-007	1
4.56	55	7.4162	2.78313e-007	8.55577e-062	2.64791e-107	2.78313e-007	1
4.57	50	7.07107	3.51509e-007	1.79236e-061	7.29067e-107	3.51509e-007	1
4.59	36	6	5.58557e-007	7.82286e-061	5.49338e-106	5.58557e-007	1
4.6	40	6.32456	7.0274e-007	1.62981e-060	1.5033e-105	7.0274e-007	1
4.62	52	7.2111	1.10809e-006	7.03537e-060	1.11894e-104	1.10809e-006	1
4.64	51	7.14143	1.73827e-006	3.01469e-059	8.26084e-104	1.73827e-006	1
4.65	57	7.54983	2.17296e-006	6.22333e-059	2.23772e-103	2.17296e-006	1
4.67	41	6.40312	3.38256e-006	2.63748e-058	1.63196e-102	3.38256e-006	1
4.68	61	7.81025	4.21215e-006	5.4147e-058	4.39374e-102	4.21215e-006	1
4.7	38	6.16441	6.50647e-006	2.26961e-057	3.16539e-101	6.50647e-006	1
4.72	49	7	9.99892e-006	9.44351e-057	2.26193e-100	9.99892e-006	1
4.73	44	6.63325	1.23714e-005	1.921e-056	6.02804e-100	1.23714e-005	1
4.75	51	7.14143	1.88658e-005	7.90534e-056	4.25515e-099	1.88658e-005	1
4.76	45	6.7082	2.32522e-005	1.59926e-055	1.12708e-098	2.32522e-005	1
4.78	56	7.48331	3.51859e-005	6.50912e-055	7.85929e-098	3.51859e-005	1
4.79	48	6.9282	4.31998e-005	1.30956e-054	2.06904e-097	4.31998e-005	1
4.81	35	5.91608	6.48686e-005	5.27156e-054	1.42522e-096	6.48686e-005	1
4.83	39	6.245	9.69065e-005	2.10649e-053	9.73766e-096	9.69065e-005	1
4.84	21	4.58258	0.000118215	4.19925e-053	2.53754e-095	0.000118215	1
4.86	44	6.63325	0.000175243	1.65959e-052	1.71267e-094	0.000175243	1
4.87	34	5.83095	0.000212954	3.29017e-052	4.43583e-094	0.000212954	1
4.89	35	5.91608	0.000313257	1.28605e-051	2.95748e-093	0.000313257	1
4.91	44	6.63325	0.000458439	4.99006e-051	1.95582e-092	0.000458439	1
4.92	39	6.245	0.000553521	9.80238e-051	5.01422e-092	0.000553521	1
4.94	28	5.2915	0.000803829	3.76173e-050	3.27564e-091	0.000803829	1
4.95	33	5.74456	0.000966808	7.34884e-050	8.34671e-091	0.000966808	1
4.97	30	5.47723	0.00139321	2.78924e-049	5.38638e-090	0.00139321	1
4.98	41	6.40312	0.00166924	5.41903e-049	1.36414e-089	0.00166924	1
5	34	5.83095	0.00238696	2.03422e-048	8.69617e-089	0.00238696	1
5.02	43	6.55744	0.00339576	7.58023e-048	5.49864e-088	0.00339576	1
5.03	38	6.16441	0.00404245	1.45924e-047	1.37845e-087	0.00404245	1
5.05	29	5.38516	0.0057067	5.37799e-047	8.61004e-087	0.0057067	1
5.06	34	5.83095	0.00676732	1.0296e-046	2.14528e-086	0.00676732	1
5.08	35	5.91608	0.00947994	3.75296e-046	1.32369e-085	0.00947994	1
5.1	28	5.2915	0.0132117	1.35795e-045	8.10116e-085	0.0132117	1
5.11	32	5.65685	0.0155668	2.57598e-045	1.99802e-084	0.0155668	1
5.13	20	4.47214	0.0215279	9.21855e-045	1.20795e-083	0.0215279	1
5.14	36	6	0.0252677	1.7391e-044	2.96104e-083	0.0252677	1
5.16	45	6.7082	0.034675	6.1554e-044	1.7684e-082	0.034675	1
5.17	38	6.16441	0.0405419	1.15485e-043	4.30844e-082	0.0405419	1
5.19	35	5.91608	0.0552083	4.04264e-043	2.54181e-081	0.0552083	1
5.21	33	5.74456	0.0747945	1.40479e-042	1.48739e-080	0.0747945	1
5.22	31	5.56776	0.0868889	2.61149e-042	3.58705e-080	0.0868889	1
5.24	24	4.89898	0.116809	8.97524e-042	2.07352e-079	0.116809	1
5.25	33	5.74456	0.135175	1.65931e-041	4.97009e-079	0.135175	1
5.27	37	6.08276	0.180326	5.6402e-041	2.83806e-078	0.180326	1
5.29	30	5.47723	0.239325	1.90313e-040	1.60745e-077	0.239325	1
5.3	33	5.74456	0.275178	3.48625e-040	3.81387e-077	0.275178	1
5.32	32	5.65685	0.362401	1.16344e-039	2.13388e-076	0.362401	1
5.33	45	6.7082	0.415088	2.11952e-039	5.03202e-076	0.415088	1
5.35	34	5.83095	0.542456	6.99572e-039	2.78121e-075	0.542456	1
5.36	27	5.19615	0.618927	1.26745e-038	6.51854e-075	0.618927	1
5.38	27	5.19615	0.802625	4.13749e-038	3.559e-074	0.802625	1
5.4	29	5.38516	1.0355	1.34075e-037	1.92737e-073	1.0355	1
5.41	31	5.56776	1.17391	2.40689e-037	4.47152e-073	1.17391	1
5.43	32	5.65685	1.50287	7.71397e-037	2.3921e-072	1.50287	1
5.44	37	6.08276	1.69717	1.37718e-036	5.51586e-072	1.69717	1
5.46	39	6.245	2.15607	4.36539e-036	2.91491e-071	2.15607	1
5.48	30	5.47723	2.72498	1.3736e-035	1.5279e-070	2.72498	1
5.49	23	4.79583	3.05757	2.42987e-035	3.4874e-070	3.05757	1
5.51	29	5.38516	3.83465	7.5619e-035	1.80576e-069	3.83465	1
5.52	38	6.16441	4.28611	1.33032e-034	4.09648e-069	4.28611	1
5.54	29	5.38516	5.33411	4.09464e-034	2.09535e-068	5.33411	1
5.55	35	5.91608	5.93913	7.16387e-034	4.72444e-068	5.93913	1
5.57	28	5.2915	7.33449	2.1808e-033	2.38717e-067	7.33449	1
5.59	28	5.2915	9.0112	6.59009e-033	1.1964e-066	9.0112	1
5.6	26	5.09902	9.96898	1.14243e-032	2.67019e-066	9.96898	1
5.62	31	5.56776	12.1538	3.41442e-032	1.32197e-065	12.1538	1
5.63	36	6	13.3938	5.88656e-032	2.93246e-065	13.3938	1
5.65	31	5.56776	16.2037	1.74003e-031	1.43416e-064	16.2037	1
5.67	33	5.74456	19.5024	5.10575e-031	6.95703e-064	19.5024	1
5.68	37	6.08276	21.3545	8.72193e-031	1.52759e-063	21.3545	1
5.7	51	7.14143	25.5042	2.53119e-030	7.32016e-063	25.5042	1
5.71	34	5.83095	27.8186	4.30015e-030	1.59753e-062	27.8186	1
5.73	39	6.245	32.9692	1.23426e-029	7.56221e-062	32.9692	1
5.74	50	7.07107	35.8225	2.0853e-029	1.64029e-061	35.8225	1
5.76	46	6.78233	42.1285	5.91973e-029	7.67022e-061	42.1285	1
5.78	65	8.06226	49.2904	1.66817e-028	3.55757e-060	49.2904	1
5.79	54	7.34847	53.213	2.79263e-028	7.63834e-060	53.213	1
5.81	59	7.68115	61.7806	7.78326e-028	3.49971e-059	61.7806	1
5.82	52	7.2111	66.4403	1.2958e-027	7.46829e-059	66.4403	1
5.84	83	9.11043	76.5446	3.57189e-027	3.3802e-058	76.5446	1
5.85	61	7.81025	82.0008	5.91398e-027	7.16927e-058	82.0008	1
